z6-14354,Port7,Port7,Port8,Port8
07/16/2022 03:15:00 AM,100,7996,101.45,13.3
07/16/2022 03:30:00 AM,100,7995,101.45,13.2
07/16/2022 03:45:00 AM,100,7994,101.44,13.1
07/16/2022 04:00:00 AM,100,7995,101.44,13.1
07/16/2022 04:15:00 AM,100,7995,101.43,12.9
07/16/2022 04:30:00 AM,100,7994,101.44,12.8
07/16/2022 04:45:00 AM,100,7996,101.44,12.6
07/16/2022 05:00:00 AM,100,7993,101.43,12.5
07/16/2022 05:15:00 AM,100,7995,101.44,12.3
07/16/2022 05:30:00 AM,100,7991,101.45,12.3
07/16/2022 05:45:00 AM,100,7990,101.45,12.3
07/16/2022 06:00:00 AM,100,7989,101.44,12.4
07/16/2022 06:15:00 AM,100,7990,101.44,12.5
07/16/2022 06:30:00 AM,100,7991,101.43,12.8
07/16/2022 06:45:00 AM,100,7991,101.44,13.1
07/16/2022 07:00:00 AM,100,7991,101.44,13.5
07/16/2022 07:15:00 AM,100,7995,101.44,14.1
07/16/2022 07:30:00 AM,100,7995,101.44,14.7
07/16/2022 07:45:00 AM,100,7996,101.44,15.4
07/16/2022 08:00:00 AM,100,7997,101.43,16.1
07/16/2022 08:15:00 AM,100,7998,101.43,16.7
07/16/2022 08:30:00 AM,100,8003,101.42,17.4
07/16/2022 08:45:00 AM,100,8001,101.4,18.0
07/16/2022 09:00:00 AM,100,8004,101.39,18.8
07/16/2022 09:15:00 AM,100,8007,101.37,19.4
07/16/2022 09:30:00 AM,100,8011,101.36,20.1
07/16/2022 09:45:00 AM,100,8014,101.35,20.8
07/16/2022 10:00:00 AM,100,8017,101.32,21.6
07/16/2022 10:15:00 AM,100,8023,101.32,22.3
07/16/2022 10:30:00 AM,100,8026,101.3,23.1
07/16/2022 10:45:00 AM,100,8033,101.29,24.1
07/16/2022 11:00:00 AM,100,8043,101.27,25.4
07/16/2022 11:15:00 AM,100,8056,101.26,27.0
07/16/2022 11:30:00 AM,100,8065,101.25,29.4
07/16/2022 11:45:00 AM,100,8071,101.23,31.4
07/16/2022 12:00:00 PM,100,8077,101.23,32.6
07/16/2022 12:15:00 PM,100,8087,101.21,33.3
07/16/2022 12:30:00 PM,100,8096,101.2,34.5
07/16/2022 12:45:00 PM,100,8097,101.18,35.4
07/16/2022 01:00:00 PM,100,8104,101.15,35.4
07/16/2022 01:15:00 PM,100,8112,101.14,36.2
07/16/2022 01:30:00 PM,100,8119,101.11,37.8
07/16/2022 01:45:00 PM,100,8125,101.09,39.5
07/16/2022 02:00:00 PM,100,8127,101.07,40.7
07/16/2022 02:15:00 PM,100,8128,101.06,40.1
07/16/2022 02:30:00 PM,100,8116,101.06,38.7
07/16/2022 02:45:00 PM,100,8119,101.05,36.2
07/16/2022 03:00:00 PM,100,8132,101.04,36.3
07/16/2022 03:15:00 PM,100,8135,101.03,37.8
07/16/2022 03:30:00 PM,100,8137,101.01,38.2
07/16/2022 03:45:00 PM,100,8136,100.99,38.5
07/16/2022 04:00:00 PM,100,8130,100.98,36.5
07/16/2022 04:15:00 PM,100,8125,100.97,34.2
07/16/2022 04:30:00 PM,100,8122,100.96,32.8
07/16/2022 04:45:00 PM,100,8121,100.93,31.7
07/16/2022 05:00:00 PM,100,8119,100.92,30.8
07/16/2022 05:15:00 PM,100,8127,100.89,30.6
07/16/2022 05:30:00 PM,100,8134,100.86,32.5
07/16/2022 05:45:00 PM,100,8134,100.84,34.6
07/16/2022 06:00:00 PM,100,8132,100.82,34.3
07/16/2022 06:15:00 PM,100,8134,100.81,33.7
07/16/2022 06:30:00 PM,100,8131,100.8,33.9
07/16/2022 06:45:00 PM,100,8131,100.8,32.7
07/16/2022 07:00:00 PM,100,8127,100.8,32.2
07/16/2022 07:15:00 PM,100,8125,100.81,31.6
07/16/2022 07:30:00 PM,100,8120,100.82,30.4
07/16/2022 07:45:00 PM,100,8118,100.83,28.7
07/16/2022 08:00:00 PM,100,8115,100.83,27.0
07/16/2022 08:15:00 PM,100,8112,100.84,25.7
07/16/2022 08:30:00 PM,100,8112,100.85,24.6
07/16/2022 08:45:00 PM,100,8109,100.86,23.4
07/16/2022 09:00:00 PM,100,8108,100.89,22.5
07/16/2022 09:15:00 PM,100,8108,100.91,21.9
07/16/2022 09:30:00 PM,100,8105,100.94,21.4
07/16/2022 09:45:00 PM,100,8103,100.96,20.9
07/16/2022 10:00:00 PM,100,8102,100.98,20.3
07/16/2022 10:15:00 PM,100,8100,101.0,19.8
07/16/2022 10:30:00 PM,100,8104,101.01,19.3
07/16/2022 10:45:00 PM,100,8101,101.01,18.8
07/16/2022 11:00:00 PM,100,8099,101.01,18.3
07/16/2022 11:15:00 PM,100,8098,101.01,18.0
07/16/2022 11:30:00 PM,100,8099,101.01,17.8
07/16/2022 11:45:00 PM,100,8099,101.01,17.5
07/17/2022 12:00:00 AM,100,8097,101.02,17.3
07/17/2022 12:15:00 AM,100,8096,101.02,17.3
07/17/2022 12:30:00 AM,100,8095,101.03,17.1
07/17/2022 12:45:00 AM,100,8092,101.03,17.0
07/17/2022 01:00:00 AM,100,8090,101.02,16.7
07/17/2022 01:15:00 AM,100,8092,101.03,16.5
07/17/2022 01:30:00 AM,100,8091,101.04,16.2
07/17/2022 01:45:00 AM,100,8090,101.03,16.0
07/17/2022 02:00:00 AM,100,8093,101.01,15.9
07/17/2022 02:15:00 AM,100,8089,101.0,15.6
07/17/2022 02:30:00 AM,100,8089,101.0,15.5
07/17/2022 02:45:00 AM,100,8089,101.01,15.3
07/17/2022 03:00:00 AM,100,8089,101.02,15.2
07/17/2022 03:15:00 AM,100,8089,101.03,15.2
07/17/2022 03:30:00 AM,100,8087,101.02,15.1
07/17/2022 03:45:00 AM,100,8085,101.01,14.9
07/17/2022 04:00:00 AM,100,8087,101.01,14.8
07/17/2022 04:15:00 AM,100,8087,101.01,14.6
07/17/2022 04:30:00 AM,100,8086,101.0,14.4
07/17/2022 04:45:00 AM,100,8088,101.0,14.3
07/17/2022 05:00:00 AM,100,8086,101.0,14.1
07/17/2022 05:15:00 AM,100,8086,101.01,14.0
07/17/2022 05:30:00 AM,100,8083,101.02,14.0
07/17/2022 05:45:00 AM,100,8085,101.02,13.9
07/17/2022 06:00:00 AM,100,8083,101.02,13.9
07/17/2022 06:15:00 AM,100,8083,101.04,13.9
07/17/2022 06:30:00 AM,100,8082,101.05,14.0
07/17/2022 06:45:00 AM,100,8086,101.07,14.3
07/17/2022 07:00:00 AM,100,8086,101.08,14.7
07/17/2022 07:15:00 AM,100,8083,101.08,15.2
07/17/2022 07:30:00 AM,100,8083,101.08,15.8
07/17/2022 07:45:00 AM,100,8084,101.09,16.6
07/17/2022 08:00:00 AM,100,8084,101.09,17.4
07/17/2022 08:15:00 AM,100,8083,101.1,18.2
07/17/2022 08:30:00 AM,100,8083,101.09,18.9
07/17/2022 08:45:00 AM,100,8086,101.08,19.6
07/17/2022 09:00:00 AM,100,8086,101.08,20.2
07/17/2022 09:15:00 AM,100,8084,101.07,20.8
07/17/2022 09:30:00 AM,100,8085,101.06,21.3
07/17/2022 09:45:00 AM,100,8086,101.06,21.8
07/17/2022 10:00:00 AM,100,8087,101.06,22.4
07/17/2022 10:15:00 AM,100,8088,101.04,22.8
07/17/2022 10:30:00 AM,100,8089,101.03,23.3
07/17/2022 10:45:00 AM,100,8095,101.02,24.0
07/17/2022 11:00:00 AM,100,8108,101.01,24.9
07/17/2022 11:15:00 AM,100,8125,101.0,26.6
07/17/2022 11:30:00 AM,100,8137,100.98,29.4
07/17/2022 11:45:00 AM,100,8150,100.98,32.2
07/17/2022 12:00:00 PM,100,8158,100.98,34.3
07/17/2022 12:15:00 PM,100,8171,100.97,36.3
07/17/2022 12:30:00 PM,100,8175,100.95,38.2
07/17/2022 12:45:00 PM,100,8181,100.95,39.7
07/17/2022 01:00:00 PM,100,8186,100.94,40.7
07/17/2022 01:15:00 PM,100,8188,100.93,41.5
07/17/2022 01:30:00 PM,100,8188,100.93,42.4
07/17/2022 01:45:00 PM,100,8191,100.91,43.0
07/17/2022 02:00:00 PM,100,8193,100.91,43.5
07/17/2022 02:15:00 PM,100,8190,100.89,43.4
07/17/2022 02:30:00 PM,100,8191,100.89,44.2
07/17/2022 02:45:00 PM,100,8192,100.89,45.4
07/17/2022 03:00:00 PM,100,8187,100.89,46.1
07/17/2022 03:15:00 PM,100,8191,100.87,46.4
07/17/2022 03:30:00 PM,100,8187,100.87,46.2
07/17/2022 03:45:00 PM,100,8185,100.85,46.6
07/17/2022 04:00:00 PM,100,8184,100.84,46.5
07/17/2022 04:15:00 PM,100,8181,100.83,46.1
07/17/2022 04:30:00 PM,100,8181,100.83,45.8
07/17/2022 04:45:00 PM,100,8181,100.82,45.4
07/17/2022 05:00:00 PM,100,8176,100.83,45.6
07/17/2022 05:15:00 PM,100,8173,100.82,45.3
07/17/2022 05:30:00 PM,100,8172,100.8,45.2
07/17/2022 05:45:00 PM,100,8168,100.78,44.3
07/17/2022 06:00:00 PM,100,8165,100.77,42.8
07/17/2022 06:15:00 PM,100,8160,100.76,41.1
07/17/2022 06:30:00 PM,100,8155,100.75,39.5
07/17/2022 06:45:00 PM,100,8149,100.75,38.0
07/17/2022 07:00:00 PM,100,8148,100.74,36.6
07/17/2022 07:15:00 PM,100,8141,100.74,35.0
07/17/2022 07:30:00 PM,100,8136,100.75,33.2
07/17/2022 07:45:00 PM,100,8134,100.75,31.4
07/17/2022 08:00:00 PM,100,8131,100.75,29.7
07/17/2022 08:15:00 PM,100,8125,100.76,28.1
07/17/2022 08:30:00 PM,100,8120,100.78,26.4
07/17/2022 08:45:00 PM,100,8118,100.79,24.8
07/17/2022 09:00:00 PM,100,8118,100.79,23.5
07/17/2022 09:15:00 PM,100,8117,100.81,22.2
07/17/2022 09:30:00 PM,100,8115,100.82,21.3
07/17/2022 09:45:00 PM,100,8114,100.84,20.5
07/17/2022 10:00:00 PM,100,8113,100.84,20.0
07/17/2022 10:15:00 PM,100,8112,100.85,19.5
07/17/2022 10:30:00 PM,100,8112,100.86,19.1
07/17/2022 10:45:00 PM,100,8108,100.87,18.7
07/17/2022 11:00:00 PM,100,8108,100.88,18.3
07/17/2022 11:15:00 PM,100,8111,100.9,18.0
07/17/2022 11:30:00 PM,100,8108,100.9,17.8
07/17/2022 11:45:00 PM,100,8105,100.9,17.5
07/18/2022 12:00:00 AM,100,8105,100.9,17.2
07/18/2022 12:15:00 AM,100,8102,100.91,17.1
07/18/2022 12:30:00 AM,100,8095,100.91,16.9
07/18/2022 12:45:00 AM,100,8099,100.91,16.7
07/18/2022 01:00:00 AM,100,8099,100.91,16.5
07/18/2022 01:15:00 AM,100,8098,100.91,16.4
07/18/2022 01:30:00 AM,100,8098,100.9,16.2
07/18/2022 01:45:00 AM,100,8099,100.9,16.2
07/18/2022 02:00:00 AM,100,8098,100.9,16.1
07/18/2022 02:15:00 AM,100,8097,100.89,16.1
07/18/2022 02:30:00 AM,100,8099,100.89,16.0
07/18/2022 02:45:00 AM,100,8096,100.89,16.0
07/18/2022 03:00:00 AM,100,8096,100.87,16.0
07/18/2022 03:15:00 AM,100,8095,100.87,16.0
07/18/2022 03:30:00 AM,100,8096,100.87,16.0
07/18/2022 03:45:00 AM,100,8096,100.86,16.0
07/18/2022 04:00:00 AM,100,8095,100.85,16.1
07/18/2022 04:15:00 AM,100,8095,100.85,16.1
07/18/2022 04:30:00 AM,100,8094,100.85,16.1
07/18/2022 04:45:00 AM,100,8094,100.85,16.1
07/18/2022 05:00:00 AM,100,8095,100.85,16.1
07/18/2022 05:15:00 AM,100,8094,100.85,16.2
07/18/2022 05:30:00 AM,100,8092,100.85,16.3
07/18/2022 05:45:00 AM,100,8093,100.85,16.5
07/18/2022 06:00:00 AM,100,8093,100.85,16.7
07/18/2022 06:15:00 AM,100,8091,100.84,17.0
07/18/2022 06:30:00 AM,100,8091,100.86,17.3
07/18/2022 06:45:00 AM,100,8092,100.86,17.6
07/18/2022 07:00:00 AM,100,8093,100.85,18.1
07/18/2022 07:15:00 AM,100,8090,100.83,18.6
07/18/2022 07:30:00 AM,100,8094,100.82,19.2
07/18/2022 07:45:00 AM,100,8096,100.82,19.9
07/18/2022 08:00:00 AM,100,8093,100.81,20.7
07/18/2022 08:15:00 AM,100,8095,100.79,21.2
07/18/2022 08:30:00 AM,100,8070,100.79,21.7
07/18/2022 08:45:00 AM,100,8098,100.77,22.2
07/18/2022 09:00:00 AM,100,8098,100.76,22.6
07/18/2022 09:15:00 AM,100,8099,100.73,23.1
07/18/2022 09:30:00 AM,100,8099,100.72,23.3
07/18/2022 09:45:00 AM,100,8103,100.72,23.5
07/18/2022 10:00:00 AM,100,8103,100.69,24.1
07/18/2022 10:15:00 AM,100,8106,100.68,24.7
07/18/2022 10:30:00 AM,100,8105,100.67,24.9
07/18/2022 10:45:00 AM,100,8113,100.66,25.2
07/18/2022 11:00:00 AM,100,8109,100.64,25.3
07/18/2022 11:15:00 AM,100,8108,100.64,24.9
07/18/2022 11:30:00 AM,100,8108,100.64,24.5
07/18/2022 11:45:00 AM,100,8108,100.64,24.2
07/18/2022 12:00:00 PM,100,8108,100.62,24.0
07/18/2022 12:15:00 PM,100,8107,100.6,23.7
07/18/2022 12:30:00 PM,100,8108,100.57,23.6
07/18/2022 12:45:00 PM,100,8110,100.55,23.7
07/18/2022 01:00:00 PM,100,8108,100.53,23.6
07/18/2022 01:15:00 PM,100,8108,100.49,23.6
07/18/2022 01:30:00 PM,100,8108,100.44,23.6
07/18/2022 01:45:00 PM,100,8108,100.39,23.7
07/18/2022 02:00:00 PM,100,8107,100.34,23.7
07/18/2022 02:15:00 PM,100,8107,100.28,23.5
07/18/2022 02:30:00 PM,100,8109,100.23,23.5
07/18/2022 02:45:00 PM,100,8112,100.2,23.8
07/18/2022 03:00:00 PM,100,8112,100.18,23.8
07/18/2022 03:15:00 PM,100,8119,100.16,23.9
07/18/2022 03:30:00 PM,100,8119,100.14,24.4
07/18/2022 03:45:00 PM,100,8119,100.14,24.6
07/18/2022 04:00:00 PM,100,8122,100.11,24.8
07/18/2022 04:15:00 PM,100,8118,100.1,24.8
07/18/2022 04:30:00 PM,100,8117,100.05,24.5
07/18/2022 04:45:00 PM,100,8115,100.02,24.2
07/18/2022 05:00:00 PM,100,8117,99.98,24.1
07/18/2022 05:15:00 PM,100,8117,99.95,24.1
07/18/2022 05:30:00 PM,100,8113,99.93,24.2
07/18/2022 05:45:00 PM,100,8113,99.9,24.3
07/18/2022 06:00:00 PM,100,8113,99.89,24.2
07/18/2022 06:15:00 PM,100,8114,99.86,24.0
07/18/2022 06:30:00 PM,100,8111,99.82,23.8
07/18/2022 06:45:00 PM,100,8108,99.78,23.6
07/18/2022 07:00:00 PM,100,8112,99.8,23.4
07/18/2022 07:15:00 PM,100,8110,99.79,23.4
07/18/2022 07:30:00 PM,100,8111,99.78,23.4
07/18/2022 07:45:00 PM,100,8106,99.76,23.4
07/18/2022 08:00:00 PM,100,8104,99.75,23.3
07/18/2022 08:15:00 PM,100,8104,99.75,23.2
07/18/2022 08:30:00 PM,100,8102,99.73,23.0
07/18/2022 08:45:00 PM,100,8103,99.73,23.0
07/18/2022 09:00:00 PM,100,8102,99.72,22.9
07/18/2022 09:15:00 PM,100,8101,99.69,22.7
07/18/2022 09:30:00 PM,100,8099,99.66,22.6
07/18/2022 09:45:00 PM,100,8098,99.66,22.5
07/18/2022 10:00:00 PM,100,8101,99.66,22.4
07/18/2022 10:15:00 PM,100,8096,99.64,22.4
07/18/2022 10:30:00 PM,100,8096,99.63,22.3
07/18/2022 10:45:00 PM,100,8096,99.61,22.3
07/18/2022 11:00:00 PM,100,8096,99.59,22.3
07/18/2022 11:15:00 PM,100,8093,99.57,22.3
07/18/2022 11:30:00 PM,100,8096,99.54,22.2
07/18/2022 11:45:00 PM,100,8095,99.54,22.1
07/19/2022 12:00:00 AM,100,8094,99.53,22.1
07/19/2022 12:15:00 AM,100,8090,99.54,22.0
07/19/2022 12:30:00 AM,100,8084,99.53,21.8
07/19/2022 12:45:00 AM,100,8084,99.54,21.6
07/19/2022 01:00:00 AM,100,8083,99.54,21.3
07/19/2022 01:15:00 AM,100,8084,99.56,21.2
07/19/2022 01:30:00 AM,100,8083,99.55,21.2
07/19/2022 01:45:00 AM,100,8083,99.54,21.2
07/19/2022 02:00:00 AM,100,8083,99.53,21.2
07/19/2022 02:15:00 AM,100,8082,99.53,21.1
07/19/2022 02:30:00 AM,100,8085,99.53,21.1
07/19/2022 02:45:00 AM,100,8083,99.54,21.1
07/19/2022 03:00:00 AM,100,8081,99.57,21.2
07/19/2022 03:15:00 AM,100,8080,99.6,21.2
07/19/2022 03:30:00 AM,100,8082,99.63,21.2
07/19/2022 03:45:00 AM,100,8085,99.64,21.2
07/19/2022 04:00:00 AM,100,8081,99.66,21.1
07/19/2022 04:15:00 AM,100,8079,99.71,20.9
07/19/2022 04:30:00 AM,100,8080,99.72,20.7
07/19/2022 04:45:00 AM,100,8077,99.75,20.5
07/19/2022 05:00:00 AM,100,8079,99.77,20.4
07/19/2022 05:15:00 AM,100,8080,99.8,20.3
07/19/2022 05:30:00 AM,100,8080,99.82,20.1
07/19/2022 05:45:00 AM,100,8079,99.83,19.9
07/19/2022 06:00:00 AM,100,8077,99.84,19.5
07/19/2022 06:15:00 AM,100,8076,99.85,19.2
07/19/2022 06:30:00 AM,100,8074,99.86,19.0
07/19/2022 06:45:00 AM,100,8076,99.87,18.9
07/19/2022 07:00:00 AM,100,8070,99.88,19.1
07/19/2022 07:15:00 AM,100,8074,99.87,19.6
07/19/2022 07:30:00 AM,100,8074,99.86,20.1
07/19/2022 07:45:00 AM,100,8076,99.86,20.4
07/19/2022 08:00:00 AM,100,8073,99.86,20.7
07/19/2022 08:15:00 AM,100,8074,99.83,21.1
07/19/2022 08:30:00 AM,100,8074,99.83,21.4
07/19/2022 08:45:00 AM,100,8072,99.83,21.8
07/19/2022 09:00:00 AM,100,8075,99.83,22.1
07/19/2022 09:15:00 AM,100,8072,99.83,22.4
07/19/2022 09:30:00 AM,100,8072,99.82,22.8
07/19/2022 09:45:00 AM,100,8074,99.82,23.4
07/19/2022 10:00:00 AM,100,8074,99.81,23.8
07/19/2022 10:15:00 AM,100,8076,99.8,24.1
07/19/2022 10:30:00 AM,100,8076,99.78,24.5
07/19/2022 10:45:00 AM,100,8080,99.77,24.6
07/19/2022 11:00:00 AM,100,8102,99.76,25.0
07/19/2022 11:15:00 AM,100,8117,99.77,25.9
07/19/2022 11:30:00 AM,100,8127,99.78,27.4
07/19/2022 11:45:00 AM,100,8136,99.77,29.3
07/19/2022 12:00:00 PM,100,8139,99.78,30.4
07/19/2022 12:15:00 PM,100,8143,99.77,30.1
07/19/2022 12:30:00 PM,100,8151,99.78,30.6
07/19/2022 12:45:00 PM,100,8166,99.78,31.2
07/19/2022 01:00:00 PM,100,8178,99.76,33.0
07/19/2022 01:15:00 PM,100,8194,99.76,34.7
07/19/2022 01:30:00 PM,100,8202,99.76,36.2
07/19/2022 01:45:00 PM,100,8213,99.77,37.8
07/19/2022 02:00:00 PM,100,8213,99.76,38.8
07/19/2022 02:15:00 PM,100,8219,99.76,39.2
07/19/2022 02:30:00 PM,100,8228,99.77,39.7
07/19/2022 02:45:00 PM,100,8221,99.76,39.7
07/19/2022 03:00:00 PM,100,8224,99.77,39.3
07/19/2022 03:15:00 PM,100,8222,99.77,39.7
07/19/2022 03:30:00 PM,100,8229,99.77,40.1
07/19/2022 03:45:00 PM,100,8229,99.77,40.3
07/19/2022 04:00:00 PM,100,8228,99.76,40.2
07/19/2022 04:15:00 PM,100,8229,99.77,40.2
07/19/2022 04:30:00 PM,100,8220,99.78,40.2
07/19/2022 04:45:00 PM,100,8215,99.78,38.9
07/19/2022 05:00:00 PM,100,8215,99.78,38.2
07/19/2022 05:15:00 PM,100,8207,99.77,37.7
07/19/2022 05:30:00 PM,100,8201,99.77,36.1
07/19/2022 05:45:00 PM,100,8197,99.79,34.6
07/19/2022 06:00:00 PM,100,8197,99.8,34.1
07/19/2022 06:15:00 PM,100,8196,99.8,34.7
07/19/2022 06:30:00 PM,100,8191,99.8,33.8
07/19/2022 06:45:00 PM,100,8187,99.8,32.6
07/19/2022 07:00:00 PM,100,8183,99.82,31.2
07/19/2022 07:15:00 PM,100,8178,99.82,30.1
07/19/2022 07:30:00 PM,100,8173,99.83,29.1
07/19/2022 07:45:00 PM,100,8169,99.86,28.2
07/19/2022 08:00:00 PM,100,8167,99.88,27.2
07/19/2022 08:15:00 PM,100,8165,99.88,26.2
07/19/2022 08:30:00 PM,100,8161,99.91,25.3
07/19/2022 08:45:00 PM,100,8160,99.9,24.5
07/19/2022 09:00:00 PM,100,8158,99.92,23.7
07/19/2022 09:15:00 PM,100,8160,99.94,22.8
07/19/2022 09:30:00 PM,100,8155,99.95,22.1
07/19/2022 09:45:00 PM,100,8153,99.96,21.5
07/19/2022 10:00:00 PM,100,8153,99.97,21.0
07/19/2022 10:15:00 PM,100,8152,99.98,20.5
07/19/2022 10:30:00 PM,100,8149,99.98,20.2
07/19/2022 10:45:00 PM,100,8150,100.0,20.0
07/19/2022 11:00:00 PM,100,8149,100.0,19.7
07/19/2022 11:15:00 PM,100,8150,100.0,19.6
07/19/2022 11:30:00 PM,100,8145,100.01,19.5
07/19/2022 11:45:00 PM,100,8147,100.0,19.4
07/20/2022 12:00:00 AM,100,8143,100.0,19.3
07/20/2022 12:15:00 AM,100,8140,100.0,19.2
07/20/2022 12:30:00 AM,100,8122,99.99,19.1
07/20/2022 12:45:00 AM,100,8140,99.99,19.1
07/20/2022 01:00:00 AM,100,8140,100.0,19.2
07/20/2022 01:15:00 AM,100,8137,100.0,19.3
07/20/2022 01:30:00 AM,100,8137,100.01,19.2
07/20/2022 01:45:00 AM,100,8137,100.01,19.2
07/20/2022 02:00:00 AM,100,8137,100.01,19.1
07/20/2022 02:15:00 AM,100,8136,100.01,19.0
07/20/2022 02:30:00 AM,100,8134,100.01,19.1
07/20/2022 02:45:00 AM,100,8135,100.0,19.2
07/20/2022 03:00:00 AM,100,8136,100.01,19.3
07/20/2022 03:15:00 AM,100,8134,100.01,19.3
07/20/2022 03:30:00 AM,100,8134,99.99,19.3
07/20/2022 03:45:00 AM,100,8133,100.0,19.2
07/20/2022 04:00:00 AM,100,8135,99.99,19.2
07/20/2022 04:15:00 AM,100,8133,99.99,19.4
07/20/2022 04:30:00 AM,100,8131,100.0,19.4
07/20/2022 04:45:00 AM,100,8131,100.0,19.3
07/20/2022 05:00:00 AM,100,8131,100.0,19.3
07/20/2022 05:15:00 AM,100,8128,100.01,19.1
07/20/2022 05:30:00 AM,100,8128,100.03,18.9
07/20/2022 05:45:00 AM,100,8130,100.04,18.8
07/20/2022 06:00:00 AM,100,8128,100.04,18.8
07/20/2022 06:15:00 AM,100,8127,100.05,18.8
07/20/2022 06:30:00 AM,100,8125,100.06,19.0
07/20/2022 06:45:00 AM,100,8125,100.07,19.3
07/20/2022 07:00:00 AM,100,8127,100.09,19.7
07/20/2022 07:15:00 AM,100,8127,100.1,20.1
07/20/2022 07:30:00 AM,100,8126,100.1,20.6
07/20/2022 07:45:00 AM,100,8127,100.08,21.0
07/20/2022 08:00:00 AM,100,8126,100.07,21.4
07/20/2022 08:15:00 AM,100,8124,100.08,21.9
07/20/2022 08:30:00 AM,100,8125,100.09,22.4
07/20/2022 08:45:00 AM,100,8121,100.08,22.9
07/20/2022 09:00:00 AM,100,8127,100.06,23.4
07/20/2022 09:15:00 AM,100,8127,100.06,23.9
07/20/2022 09:30:00 AM,100,8124,100.06,24.5
07/20/2022 09:45:00 AM,100,8127,100.06,25.0
07/20/2022 10:00:00 AM,100,8127,100.05,25.6
07/20/2022 10:15:00 AM,100,8125,100.04,26.2
07/20/2022 10:30:00 AM,100,8127,100.04,26.7
