z6-14354,,Port7,Port7,Port8,Port8, 
# Records: 567,,Battery,Battery,Barometer,Barometer, 
Timestamps,Device RID,raw  Battery Percent,raw  Battery Voltage,raw  Reference Pressure,raw  Logger Temperature,UTC Offset
07/19/2022 06:45:00 AM,372,2100,8076,9987,6892,UTC-04:00
07/19/2022 07:00:00 AM,373,2100,8070,9988,6909,UTC-04:00
07/19/2022 07:15:00 AM,374,2100,8074,9987,6961,UTC-04:00
07/19/2022 07:30:00 AM,375,2100,8074,9986,7008,UTC-04:00
07/19/2022 07:45:00 AM,376,2100,8076,9986,7041,UTC-04:00
07/19/2022 08:00:00 AM,377,2100,8073,9986,7070,UTC-04:00
07/19/2022 08:15:00 AM,378,2100,8074,9983,7109,UTC-04:00
07/19/2022 08:30:00 AM,379,2100,8074,9983,7142,UTC-04:00
07/19/2022 08:45:00 AM,380,2100,8072,9983,7183,UTC-04:00
07/19/2022 09:00:00 AM,381,2100,8075,9983,7214,UTC-04:00
07/19/2022 09:15:00 AM,382,2100,8072,9983,7242,UTC-04:00
07/19/2022 09:30:00 AM,383,2100,8072,9982,7285,UTC-04:00
07/19/2022 09:45:00 AM,384,2100,8074,9982,7338,UTC-04:00
07/19/2022 10:00:00 AM,385,2100,8074,9981,7377,UTC-04:00
07/19/2022 10:15:00 AM,386,2100,8076,9980,7407,UTC-04:00
07/19/2022 10:30:00 AM,387,2100,8076,9978,7449,UTC-04:00
07/19/2022 10:45:00 AM,388,2100,8080,9977,7459,UTC-04:00
07/19/2022 11:00:00 AM,389,2100,8102,9976,7500,UTC-04:00
07/19/2022 11:15:00 AM,390,2100,8117,9977,7586,UTC-04:00
07/19/2022 11:30:00 AM,391,2100,8127,9978,7739,UTC-04:00
07/19/2022 11:45:00 AM,392,2100,8136,9977,7928,UTC-04:00
07/19/2022 12:00:00 PM,393,2100,8139,9978,8035,UTC-04:00
07/19/2022 12:15:00 PM,394,2100,8143,9977,8012,UTC-04:00
07/19/2022 12:30:00 PM,395,2100,8151,9978,8060,UTC-04:00
07/19/2022 12:45:00 PM,396,2100,8166,9978,8115,UTC-04:00
07/19/2022 01:00:00 PM,397,2100,8178,9976,8297,UTC-04:00
07/19/2022 01:15:00 PM,398,2100,8194,9976,8474,UTC-04:00
07/19/2022 01:30:00 PM,399,2100,8202,9976,8620,UTC-04:00
07/19/2022 01:45:00 PM,400,2100,8213,9977,8778,UTC-04:00
07/19/2022 02:00:00 PM,401,2100,8213,9976,8880,UTC-04:00
07/19/2022 02:15:00 PM,402,2100,8219,9976,8916,UTC-04:00
07/19/2022 02:30:00 PM,403,2100,8228,9977,8970,UTC-04:00
07/19/2022 02:45:00 PM,404,2100,8221,9976,8968,UTC-04:00
07/19/2022 03:00:00 PM,405,2100,8224,9977,8930,UTC-04:00
07/19/2022 03:15:00 PM,406,2100,8222,9977,8972,UTC-04:00
07/19/2022 03:30:00 PM,407,2100,8229,9977,9006,UTC-04:00
07/19/2022 03:45:00 PM,408,2100,8229,9977,9028,UTC-04:00
07/19/2022 04:00:00 PM,409,2100,8228,9976,9020,UTC-04:00
07/19/2022 04:15:00 PM,410,2100,8229,9977,9023,UTC-04:00
07/19/2022 04:30:00 PM,411,2100,8220,9978,9020,UTC-04:00
07/19/2022 04:45:00 PM,412,2100,8215,9978,8893,UTC-04:00
07/19/2022 05:00:00 PM,413,2100,8215,9978,8820,UTC-04:00
07/19/2022 05:15:00 PM,414,2100,8207,9977,8767,UTC-04:00
07/19/2022 05:30:00 PM,415,2100,8201,9977,8608,UTC-04:00
07/19/2022 05:45:00 PM,416,2100,8197,9979,8455,UTC-04:00
07/19/2022 06:00:00 PM,417,2100,8197,9980,8407,UTC-04:00
07/19/2022 06:15:00 PM,418,2100,8196,9980,8471,UTC-04:00
07/19/2022 06:30:00 PM,419,2100,8191,9980,8381,UTC-04:00
07/19/2022 06:45:00 PM,420,2100,8187,9980,8263,UTC-04:00
07/19/2022 07:00:00 PM,421,2100,8183,9982,8125,UTC-04:00
07/19/2022 07:15:00 PM,422,2100,8178,9982,8012,UTC-04:00
07/19/2022 07:30:00 PM,423,2100,8173,9983,7913,UTC-04:00
07/19/2022 07:45:00 PM,424,2100,8169,9986,7816,UTC-04:00
07/19/2022 08:00:00 PM,425,2100,8167,9988,7715,UTC-04:00
07/19/2022 08:15:00 PM,426,2100,8165,9988,7620,UTC-04:00
07/19/2022 08:30:00 PM,427,2100,8161,9991,7534,UTC-04:00
07/19/2022 08:45:00 PM,428,2100,8160,9990,7453,UTC-04:00
07/19/2022 09:00:00 PM,429,2100,8158,9992,7366,UTC-04:00
07/19/2022 09:15:00 PM,430,2100,8160,9994,7285,UTC-04:00
07/19/2022 09:30:00 PM,431,2100,8155,9995,7212,UTC-04:00
07/19/2022 09:45:00 PM,432,2100,8153,9996,7149,UTC-04:00
07/19/2022 10:00:00 PM,433,2100,8153,9997,7098,UTC-04:00
07/19/2022 10:15:00 PM,434,2100,8152,9998,7053,UTC-04:00
07/19/2022 10:30:00 PM,435,2100,8149,9998,7020,UTC-04:00
07/19/2022 10:45:00 PM,436,2100,8150,10000,6996,UTC-04:00
07/19/2022 11:00:00 PM,437,2100,8149,10000,6974,UTC-04:00
07/19/2022 11:15:00 PM,438,2100,8150,10000,6964,UTC-04:00
07/19/2022 11:30:00 PM,439,2100,8145,10001,6952,UTC-04:00
07/19/2022 11:45:00 PM,440,2100,8147,10000,6940,UTC-04:00
07/20/2022 12:00:00 AM,441,2100,8143,10000,6926,UTC-04:00
07/20/2022 12:15:00 AM,443,2100,8140,10000,6921,UTC-04:00
07/20/2022 12:30:00 AM,444,2100,8122,9999,6910,UTC-04:00
07/20/2022 12:45:00 AM,445,2100,8140,9999,6913,UTC-04:00
07/20/2022 01:00:00 AM,446,2100,8140,10000,6924,UTC-04:00
07/20/2022 01:15:00 AM,447,2100,8137,10000,6927,UTC-04:00
07/20/2022 01:30:00 AM,448,2100,8137,10001,6922,UTC-04:00
07/20/2022 01:45:00 AM,449,2100,8137,10001,6917,UTC-04:00
07/20/2022 02:00:00 AM,450,2100,8137,10001,6910,UTC-04:00
07/20/2022 02:15:00 AM,451,2100,8136,10001,6905,UTC-04:00
07/20/2022 02:30:00 AM,452,2100,8134,10001,6912,UTC-04:00
07/20/2022 02:45:00 AM,453,2100,8135,10000,6917,UTC-04:00
07/20/2022 03:00:00 AM,454,2100,8136,10001,6929,UTC-04:00
07/20/2022 03:15:00 AM,455,2100,8134,10001,6932,UTC-04:00
07/20/2022 03:30:00 AM,456,2100,8134,9999,6926,UTC-04:00
07/20/2022 03:45:00 AM,457,2100,8133,10000,6919,UTC-04:00
07/20/2022 04:00:00 AM,458,2100,8135,9999,6924,UTC-04:00
07/20/2022 04:15:00 AM,459,2100,8133,9999,6937,UTC-04:00
07/20/2022 04:30:00 AM,460,2100,8131,10000,6937,UTC-04:00
07/20/2022 04:45:00 AM,461,2100,8131,10000,6931,UTC-04:00
07/20/2022 05:00:00 AM,462,2100,8131,10000,6926,UTC-04:00
07/20/2022 05:15:00 AM,463,2100,8128,10001,6912,UTC-04:00
07/20/2022 05:30:00 AM,464,2100,8128,10003,6894,UTC-04:00
07/20/2022 05:45:00 AM,465,2100,8130,10004,6885,UTC-04:00
07/20/2022 06:00:00 AM,466,2100,8128,10004,6878,UTC-04:00
07/20/2022 06:15:00 AM,467,2100,8127,10005,6881,UTC-04:00
07/20/2022 06:30:00 AM,468,2100,8125,10006,6900,UTC-04:00
07/20/2022 06:45:00 AM,469,2100,8125,10007,6931,UTC-04:00
07/20/2022 07:00:00 AM,470,2100,8127,10009,6966,UTC-04:00
07/20/2022 07:15:00 AM,471,2100,8127,10010,7014,UTC-04:00
07/20/2022 07:30:00 AM,472,2100,8126,10010,7058,UTC-04:00
07/20/2022 07:45:00 AM,473,2100,8127,10008,7105,UTC-04:00
07/20/2022 08:00:00 AM,474,2100,8126,10007,7141,UTC-04:00
07/20/2022 08:15:00 AM,475,2100,8124,10008,7191,UTC-04:00
07/20/2022 08:30:00 AM,476,2100,8125,10009,7241,UTC-04:00
07/20/2022 08:45:00 AM,477,2100,8121,10008,7288,UTC-04:00
07/20/2022 09:00:00 AM,478,2100,8127,10006,7343,UTC-04:00
07/20/2022 09:15:00 AM,479,2100,8127,10006,7394,UTC-04:00
07/20/2022 09:30:00 AM,480,2100,8124,10006,7450,UTC-04:00
07/20/2022 09:45:00 AM,481,2100,8127,10006,7499,UTC-04:00
07/20/2022 10:00:00 AM,482,2100,8127,10005,7555,UTC-04:00
07/20/2022 10:15:00 AM,483,2100,8125,10004,7615,UTC-04:00
07/20/2022 10:30:00 AM,484,2100,8127,10004,7667,UTC-04:00
07/20/2022 10:45:00 AM,485,2100,8132,10003,7734,UTC-04:00
07/20/2022 11:00:00 AM,486,2100,8150,10003,7838,UTC-04:00
07/20/2022 11:15:00 AM,487,2100,8164,10003,7997,UTC-04:00
07/20/2022 11:30:00 AM,488,2100,8179,10001,8286,UTC-04:00
07/20/2022 11:45:00 AM,489,2100,8190,10001,8587,UTC-04:00
07/20/2022 12:00:00 PM,490,2100,8198,10001,8790,UTC-04:00
07/20/2022 12:15:00 PM,491,2100,8208,10000,8971,UTC-04:00
07/20/2022 12:30:00 PM,492,2100,8214,10000,9116,UTC-04:00
07/20/2022 12:45:00 PM,493,2100,8218,9999,9259,UTC-04:00
07/20/2022 01:00:00 PM,494,2100,8222,9998,9367,UTC-04:00
07/20/2022 01:15:00 PM,495,2100,8220,9997,9431,UTC-04:00
07/20/2022 01:30:00 PM,496,2100,8219,9996,9493,UTC-04:00
07/20/2022 01:45:00 PM,497,2100,8218,9995,9563,UTC-04:00
07/20/2022 02:00:00 PM,498,2100,8215,9995,9625,UTC-04:00
07/20/2022 02:15:00 PM,499,2100,8200,9995,9583,UTC-04:00
07/20/2022 02:30:00 PM,500,2100,8184,9993,9279,UTC-04:00
07/20/2022 02:45:00 PM,501,2100,8175,9990,8953,UTC-04:00
07/20/2022 03:00:00 PM,502,2100,8177,9988,8768,UTC-04:00
07/20/2022 03:15:00 PM,503,2100,8183,9986,8817,UTC-04:00
07/20/2022 03:30:00 PM,504,2100,8194,9985,8973,UTC-04:00
07/20/2022 03:45:00 PM,505,2100,8197,9985,9240,UTC-04:00
07/20/2022 04:00:00 PM,506,2100,8196,9985,9289,UTC-04:00
07/20/2022 04:15:00 PM,507,2100,8202,9984,9291,UTC-04:00
07/20/2022 04:30:00 PM,508,2100,8202,9983,9404,UTC-04:00
07/20/2022 04:45:00 PM,509,2100,8200,9982,9502,UTC-04:00
07/20/2022 05:00:00 PM,510,2100,8200,9980,9539,UTC-04:00
07/20/2022 05:15:00 PM,511,2100,8196,9980,9525,UTC-04:00
07/20/2022 05:30:00 PM,512,2100,8194,9980,9498,UTC-04:00
07/20/2022 05:45:00 PM,513,2100,8187,9979,9474,UTC-04:00
07/20/2022 06:00:00 PM,514,2100,8184,9978,9420,UTC-04:00
07/20/2022 06:15:00 PM,515,2100,8177,9977,9352,UTC-04:00
07/20/2022 06:30:00 PM,516,2100,8171,9977,9254,UTC-04:00
07/20/2022 06:45:00 PM,517,2100,8165,9977,9116,UTC-04:00
07/20/2022 07:00:00 PM,518,2100,8156,9976,8894,UTC-04:00
07/20/2022 07:15:00 PM,519,2100,8149,9976,8638,UTC-04:00
07/20/2022 07:30:00 PM,520,2100,8144,9976,8431,UTC-04:00
07/20/2022 07:45:00 PM,521,2100,8139,9977,8235,UTC-04:00
07/20/2022 08:00:00 PM,522,2100,8134,9976,8077,UTC-04:00
07/20/2022 08:15:00 PM,523,2100,8134,9977,7963,UTC-04:00
07/20/2022 08:30:00 PM,524,2100,8132,9977,7864,UTC-04:00
07/20/2022 08:45:00 PM,525,2100,8127,9978,7778,UTC-04:00
07/20/2022 09:00:00 PM,526,2100,8126,9979,7697,UTC-04:00
07/20/2022 09:15:00 PM,527,2100,8126,9980,7621,UTC-04:00
07/20/2022 09:30:00 PM,528,2100,8124,9980,7557,UTC-04:00
07/20/2022 09:45:00 PM,529,2100,8124,9981,7492,UTC-04:00
07/20/2022 10:00:00 PM,530,2100,8118,9980,7430,UTC-04:00
07/20/2022 10:15:00 PM,531,2100,8118,9979,7374,UTC-04:00
07/20/2022 10:30:00 PM,532,2100,8116,9979,7325,UTC-04:00
07/20/2022 10:45:00 PM,533,2100,8116,9978,7286,UTC-04:00
07/20/2022 11:00:00 PM,534,2100,8112,9977,7258,UTC-04:00
07/20/2022 11:15:00 PM,535,2100,8115,9976,7236,UTC-04:00
07/20/2022 11:30:00 PM,536,2100,8111,9975,7219,UTC-04:00
07/20/2022 11:45:00 PM,537,2100,8113,9975,7204,UTC-04:00
07/21/2022 12:00:00 AM,538,2100,8111,9972,7196,UTC-04:00
07/21/2022 12:15:00 AM,540,2100,8092,9971,7212,UTC-04:00
07/21/2022 12:15:00 AM,541,2100,8099,9970,7226,UTC-04:00
07/21/2022 12:30:00 AM,542,2100,8097,9970,7227,UTC-04:00
07/21/2022 12:45:00 AM,543,2100,8101,9971,7234,UTC-04:00
07/21/2022 01:00:00 AM,544,2100,8096,9970,7235,UTC-04:00
07/21/2022 01:15:00 AM,545,2100,8097,9969,7237,UTC-04:00
07/21/2022 01:30:00 AM,546,2100,8096,9969,7236,UTC-04:00
07/21/2022 01:45:00 AM,547,2100,8098,9967,7248,UTC-04:00
07/21/2022 02:00:00 AM,548,2100,8098,9966,7253,UTC-04:00
07/21/2022 02:15:00 AM,549,2100,8097,9965,7237,UTC-04:00
07/21/2022 02:30:00 AM,550,2100,8096,9964,7210,UTC-04:00
07/21/2022 02:45:00 AM,551,2100,8096,9963,7183,UTC-04:00
07/21/2022 03:00:00 AM,552,2100,8095,9963,7164,UTC-04:00
07/21/2022 03:15:00 AM,553,2100,8096,9962,7149,UTC-04:00
07/21/2022 03:30:00 AM,554,2100,8095,9961,7139,UTC-04:00
07/21/2022 03:45:00 AM,555,2100,8093,9961,7127,UTC-04:00
07/21/2022 04:00:00 AM,556,2100,8094,9962,7125,UTC-04:00
07/21/2022 04:15:00 AM,557,2100,8092,9963,7126,UTC-04:00
07/21/2022 04:30:00 AM,558,2100,8094,9962,7120,UTC-04:00
07/21/2022 04:45:00 AM,559,2100,8092,9962,7112,UTC-04:00
07/21/2022 05:00:00 AM,560,2100,8092,9962,7099,UTC-04:00
07/21/2022 05:15:00 AM,561,2100,8090,9960,7090,UTC-04:00
07/21/2022 05:30:00 AM,562,2100,8093,9959,7087,UTC-04:00
07/21/2022 05:45:00 AM,563,2100,8088,9957,7084,UTC-04:00
07/21/2022 06:00:00 AM,564,2100,8088,9955,7094,UTC-04:00
07/21/2022 06:15:00 AM,565,2100,8084,9954,7129,UTC-04:00
07/21/2022 06:30:00 AM,566,2100,8090,9954,7168,UTC-04:00
07/21/2022 06:45:00 AM,567,2100,8085,9955,7202,UTC-04:00
07/21/2022 07:00:00 AM,568,2100,8088,9957,7232,UTC-04:00
07/21/2022 07:15:00 AM,569,2100,8086,9957,7274,UTC-04:00
07/21/2022 07:30:00 AM,570,2100,8088,9957,7318,UTC-04:00
07/21/2022 07:45:00 AM,571,2100,8087,9957,7359,UTC-04:00
07/21/2022 08:00:00 AM,572,2100,8089,9957,7397,UTC-04:00
07/21/2022 08:15:00 AM,573,2100,8089,9957,7453,UTC-04:00
07/21/2022 08:30:00 AM,574,2100,8089,9955,7553,UTC-04:00
