z6-14347,,Port7,Port7,Port8,Port8, 
07/16/2022 07:00:00 AM,81,2100,7991,10143,6339,UTC-04:00
07/16/2022 07:15:00 AM,82,2100,7990,10142,6401,UTC-04:00
07/16/2022 07:30:00 AM,83,2100,7994,10142,6466,UTC-04:00
07/16/2022 07:45:00 AM,84,2100,7995,10142,6529,UTC-04:00
07/16/2022 08:00:00 AM,85,2100,7994,10141,6603,UTC-04:00
07/16/2022 08:15:00 AM,86,2100,8000,10141,6674,UTC-04:00
07/16/2022 08:30:00 AM,87,2100,8001,10140,6742,UTC-04:00
07/16/2022 08:45:00 AM,88,2100,8004,10138,6815,UTC-04:00
07/16/2022 09:00:00 AM,89,2100,8007,10137,6899,UTC-04:00
07/16/2022 09:15:00 AM,90,2100,8007,10134,6976,UTC-04:00
07/16/2022 09:30:00 AM,91,2100,8013,10133,7051,UTC-04:00
07/16/2022 09:45:00 AM,92,2100,8018,10132,7136,UTC-04:00
07/16/2022 10:00:00 AM,93,2100,8025,10130,7236,UTC-04:00
07/16/2022 10:15:00 AM,94,2100,8034,10129,7347,UTC-04:00
07/16/2022 10:30:00 AM,95,2100,8043,10127,7505,UTC-04:00
07/16/2022 10:45:00 AM,96,2100,8052,10126,7709,UTC-04:00
07/16/2022 11:00:00 AM,97,2100,8061,10124,7920,UTC-04:00
07/16/2022 11:15:00 AM,98,2100,8071,10123,8113,UTC-04:00
07/16/2022 11:30:00 AM,99,2100,8079,10122,8316,UTC-04:00
07/16/2022 11:45:00 AM,100,2100,8083,10121,8456,UTC-04:00
07/16/2022 12:00:00 PM,101,2100,8087,10120,8504,UTC-04:00
07/16/2022 12:15:00 PM,102,2100,8096,10119,8519,UTC-04:00
07/16/2022 12:30:00 PM,103,2100,8099,10118,8620,UTC-04:00
07/16/2022 12:45:00 PM,104,2100,8100,10116,8671,UTC-04:00
07/16/2022 01:00:00 PM,105,2100,8108,10113,8644,UTC-04:00
07/16/2022 01:15:00 PM,106,2100,8113,10111,8712,UTC-04:00
07/16/2022 01:30:00 PM,107,2100,8121,10109,8853,UTC-04:00
07/16/2022 01:45:00 PM,108,2100,8128,10107,8997,UTC-04:00
07/16/2022 02:00:00 PM,109,2100,8127,10105,9103,UTC-04:00
07/16/2022 02:15:00 PM,110,2100,8124,10104,9043,UTC-04:00
07/16/2022 02:30:00 PM,111,2100,8121,10104,8905,UTC-04:00
07/16/2022 02:45:00 PM,112,2100,8123,10103,8653,UTC-04:00
07/16/2022 03:00:00 PM,113,2100,8134,10101,8669,UTC-04:00
07/16/2022 03:15:00 PM,114,2100,8137,10100,8804,UTC-04:00
07/16/2022 03:30:00 PM,115,2100,8142,10098,8835,UTC-04:00
07/16/2022 03:45:00 PM,116,2100,8140,10096,8862,UTC-04:00
07/16/2022 04:00:00 PM,117,2100,8133,10096,8653,UTC-04:00
07/16/2022 04:15:00 PM,118,2100,8130,10095,8435,UTC-04:00
07/16/2022 04:30:00 PM,119,2100,8127,10093,8301,UTC-04:00
07/16/2022 04:45:00 PM,120,2100,8124,10091,8196,UTC-04:00
07/16/2022 05:00:00 PM,121,2100,8123,10089,8113,UTC-04:00
07/16/2022 05:15:00 PM,122,2100,8129,10087,8101,UTC-04:00
07/16/2022 05:30:00 PM,123,2100,8138,10084,8300,UTC-04:00
07/16/2022 05:45:00 PM,124,2100,8138,10081,8498,UTC-04:00
07/16/2022 06:00:00 PM,125,2100,8138,10080,8463,UTC-04:00
07/16/2022 06:15:00 PM,126,2100,8138,10079,8453,UTC-04:00
07/16/2022 06:30:00 PM,127,2100,8135,10078,8523,UTC-04:00
07/16/2022 06:45:00 PM,128,2100,8132,10078,8403,UTC-04:00
07/16/2022 07:00:00 PM,129,2100,8133,10078,8410,UTC-04:00
07/16/2022 07:15:00 PM,130,2100,8131,10079,8369,UTC-04:00
07/16/2022 07:30:00 PM,131,2100,8129,10079,8232,UTC-04:00
07/16/2022 07:45:00 PM,132,2100,8124,10080,8003,UTC-04:00
07/16/2022 08:00:00 PM,133,2100,8120,10080,7781,UTC-04:00
07/16/2022 08:15:00 PM,134,2100,8118,10081,7625,UTC-04:00
07/16/2022 08:30:00 PM,135,2100,8118,10083,7482,UTC-04:00
07/16/2022 08:45:00 PM,136,2100,8117,10084,7342,UTC-04:00
07/16/2022 09:00:00 PM,137,2100,8112,10087,7239,UTC-04:00
07/16/2022 09:15:00 PM,138,2100,8115,10089,7170,UTC-04:00
07/16/2022 09:30:00 PM,139,2100,8111,10092,7119,UTC-04:00
07/16/2022 09:45:00 PM,140,2100,8110,10094,7063,UTC-04:00
07/16/2022 10:00:00 PM,141,2100,8108,10096,7000,UTC-04:00
07/16/2022 10:15:00 PM,142,2100,8107,10098,6942,UTC-04:00
07/16/2022 10:30:00 PM,143,2100,8104,10099,6889,UTC-04:00
07/16/2022 10:45:00 PM,144,2100,8106,10099,6837,UTC-04:00
07/16/2022 11:00:00 PM,145,2100,8106,10099,6793,UTC-04:00
07/16/2022 11:15:00 PM,146,2100,8106,10099,6760,UTC-04:00
07/16/2022 11:30:00 PM,147,2100,8104,10099,6735,UTC-04:00
07/16/2022 11:45:00 PM,148,2100,8101,10099,6710,UTC-04:00
07/17/2022 12:00:00 AM,149,2100,8102,10100,6694,UTC-04:00
07/17/2022 12:15:00 AM,151,2100,8099,10101,6693,UTC-04:00
07/17/2022 12:30:00 AM,152,2100,8098,10102,6678,UTC-04:00
07/17/2022 12:45:00 AM,153,2100,8098,10101,6657,UTC-04:00
07/17/2022 01:00:00 AM,154,2100,8099,10101,6629,UTC-04:00
07/17/2022 01:15:00 AM,155,2100,8099,10102,6605,UTC-04:00
07/17/2022 01:30:00 AM,156,2100,8094,10102,6581,UTC-04:00
07/17/2022 01:45:00 AM,157,2100,8096,10101,6562,UTC-04:00
07/17/2022 02:00:00 AM,158,2100,8096,10100,6545,UTC-04:00
07/17/2022 02:15:00 AM,159,2100,8094,10099,6527,UTC-04:00
07/17/2022 02:30:00 AM,160,2100,8094,10099,6508,UTC-04:00
07/17/2022 02:45:00 AM,161,2100,8094,10100,6495,UTC-04:00
07/17/2022 03:00:00 AM,162,2100,8094,10101,6486,UTC-04:00
07/17/2022 03:15:00 AM,163,2100,8095,10102,6481,UTC-04:00
07/17/2022 03:30:00 AM,164,2100,8094,10100,6473,UTC-04:00
07/17/2022 03:45:00 AM,165,2100,8094,10100,6457,UTC-04:00
07/17/2022 04:00:00 AM,166,2100,8093,10100,6436,UTC-04:00
07/17/2022 04:15:00 AM,167,2100,8093,10100,6423,UTC-04:00
07/17/2022 04:30:00 AM,168,2100,8091,10099,6404,UTC-04:00
07/17/2022 04:45:00 AM,169,2100,8091,10099,6390,UTC-04:00
07/17/2022 05:00:00 AM,170,2100,8092,10099,6375,UTC-04:00
07/17/2022 05:15:00 AM,171,2100,8087,10100,6366,UTC-04:00
07/17/2022 05:30:00 AM,172,2100,8091,10101,6359,UTC-04:00
07/17/2022 05:45:00 AM,173,2100,8089,10101,6351,UTC-04:00
07/17/2022 06:00:00 AM,174,2100,8088,10101,6351,UTC-04:00
07/17/2022 06:15:00 AM,175,2100,8086,10102,6359,UTC-04:00
07/17/2022 06:30:00 AM,176,2100,8087,10104,6373,UTC-04:00
07/17/2022 06:45:00 AM,177,2100,8089,10106,6399,UTC-04:00
07/17/2022 07:00:00 AM,178,2100,8089,10107,6443,UTC-04:00
07/17/2022 07:15:00 AM,179,2100,8086,10107,6501,UTC-04:00
07/17/2022 07:30:00 AM,180,2100,8087,10107,6572,UTC-04:00
07/17/2022 07:45:00 AM,181,2100,8087,10107,6646,UTC-04:00
07/17/2022 08:00:00 AM,182,2100,8088,10107,6730,UTC-04:00
07/17/2022 08:15:00 AM,183,2100,8083,10108,6808,UTC-04:00
07/17/2022 08:30:00 AM,184,2100,8086,10107,6885,UTC-04:00
07/17/2022 08:45:00 AM,185,2100,8088,10106,6954,UTC-04:00
07/17/2022 09:00:00 AM,186,2100,8088,10106,7017,UTC-04:00
07/17/2022 09:15:00 AM,187,2100,8089,10105,7076,UTC-04:00
07/17/2022 09:30:00 AM,188,2100,8092,10104,7135,UTC-04:00
07/17/2022 09:45:00 AM,189,2100,8094,10103,7213,UTC-04:00
07/17/2022 10:00:00 AM,190,2100,8105,10103,7305,UTC-04:00
07/17/2022 10:15:00 AM,191,2100,8117,10101,7455,UTC-04:00
07/17/2022 10:30:00 AM,192,2100,8129,10099,7658,UTC-04:00
07/17/2022 10:45:00 AM,193,2100,8140,10098,7895,UTC-04:00
07/17/2022 11:00:00 AM,194,2100,8150,10097,8142,UTC-04:00
07/17/2022 11:15:00 AM,195,2100,8159,10097,8374,UTC-04:00
07/17/2022 11:30:00 AM,196,2100,8168,10096,8532,UTC-04:00
07/17/2022 11:45:00 AM,197,2100,8175,10096,8688,UTC-04:00
07/17/2022 12:00:00 PM,198,2100,8178,10096,8797,UTC-04:00
07/17/2022 12:15:00 PM,199,2100,8182,10095,8883,UTC-04:00
07/17/2022 12:30:00 PM,200,2100,8186,10093,8986,UTC-04:00
07/17/2022 12:45:00 PM,201,2100,8192,10093,9092,UTC-04:00
07/17/2022 01:00:00 PM,202,2100,8194,10092,9141,UTC-04:00
07/17/2022 01:15:00 PM,203,2100,8193,10091,9170,UTC-04:00
07/17/2022 01:30:00 PM,204,2100,8196,10091,9255,UTC-04:00
07/17/2022 01:45:00 PM,205,2100,8195,10089,9305,UTC-04:00
07/17/2022 02:00:00 PM,206,2100,8199,10088,9328,UTC-04:00
07/17/2022 02:15:00 PM,207,2100,8197,10087,9343,UTC-04:00
07/17/2022 02:30:00 PM,208,2100,8199,10087,9390,UTC-04:00
07/17/2022 02:45:00 PM,209,2100,8197,10087,9467,UTC-04:00
07/17/2022 03:00:00 PM,210,2100,8197,10086,9529,UTC-04:00
07/17/2022 03:15:00 PM,211,2100,8194,10085,9593,UTC-04:00
07/17/2022 03:30:00 PM,212,2100,8191,10085,9595,UTC-04:00
07/17/2022 03:45:00 PM,213,2100,8191,10083,9617,UTC-04:00
07/17/2022 04:00:00 PM,214,2100,8191,10082,9618,UTC-04:00
07/17/2022 04:15:00 PM,215,2100,8187,10081,9604,UTC-04:00
07/17/2022 04:30:00 PM,216,2100,8186,10081,9581,UTC-04:00
07/17/2022 04:45:00 PM,217,2100,8181,10080,9541,UTC-04:00
07/17/2022 05:00:00 PM,218,2100,8180,10081,9520,UTC-04:00
07/17/2022 05:15:00 PM,219,2100,8173,10080,9498,UTC-04:00
07/17/2022 05:30:00 PM,220,2100,8175,10078,9487,UTC-04:00
07/17/2022 05:45:00 PM,221,2100,8171,10076,9419,UTC-04:00
07/17/2022 06:00:00 PM,222,2100,8168,10075,9277,UTC-04:00
07/17/2022 06:15:00 PM,223,2100,8166,10074,9161,UTC-04:00
07/17/2022 06:30:00 PM,224,2100,8163,10073,9077,UTC-04:00
07/17/2022 06:45:00 PM,225,2100,8156,10073,8981,UTC-04:00
07/17/2022 07:00:00 PM,226,2100,8155,10072,8869,UTC-04:00
07/17/2022 07:15:00 PM,227,2100,8147,10072,8695,UTC-04:00
07/17/2022 07:30:00 PM,228,2100,8143,10072,8516,UTC-04:00
07/17/2022 07:45:00 PM,229,2100,8138,10073,8290,UTC-04:00
07/17/2022 08:00:00 PM,230,2100,8133,10073,8049,UTC-04:00
07/17/2022 08:15:00 PM,231,2100,8130,10073,7841,UTC-04:00
07/17/2022 08:30:00 PM,232,2100,8128,10076,7642,UTC-04:00
07/17/2022 08:45:00 PM,233,2100,8128,10077,7469,UTC-04:00
07/17/2022 09:00:00 PM,234,2100,8124,10077,7320,UTC-04:00
07/17/2022 09:15:00 PM,235,2100,8122,10079,7196,UTC-04:00
07/17/2022 09:30:00 PM,236,2100,8121,10081,7098,UTC-04:00
07/17/2022 09:45:00 PM,237,2100,8118,10082,7016,UTC-04:00
07/17/2022 10:00:00 PM,238,2100,8119,10082,6955,UTC-04:00
07/17/2022 10:15:00 PM,239,2100,8115,10084,6907,UTC-04:00
07/17/2022 10:30:00 PM,240,2100,8115,10085,6860,UTC-04:00
07/17/2022 10:45:00 PM,241,2100,8115,10086,6820,UTC-04:00
07/17/2022 11:00:00 PM,242,2100,8114,10087,6784,UTC-04:00
07/17/2022 11:15:00 PM,243,2100,8112,10088,6758,UTC-04:00
07/17/2022 11:30:00 PM,244,2100,8115,10088,6733,UTC-04:00
07/17/2022 11:45:00 PM,245,2100,8113,10089,6704,UTC-04:00
07/18/2022 12:00:00 AM,246,2100,8112,10089,6675,UTC-04:00
07/18/2022 12:15:00 AM,248,2100,8107,10089,6664,UTC-04:00
07/18/2022 12:30:00 AM,249,2100,8108,10090,6643,UTC-04:00
07/18/2022 12:45:00 AM,250,2100,8107,10089,6624,UTC-04:00
07/18/2022 01:00:00 AM,251,2100,8108,10089,6609,UTC-04:00
07/18/2022 01:15:00 AM,252,2100,8108,10089,6598,UTC-04:00
07/18/2022 01:30:00 AM,253,2100,8106,10088,6590,UTC-04:00
07/18/2022 01:45:00 AM,254,2100,8105,10088,6584,UTC-04:00
07/18/2022 02:00:00 AM,255,2100,8108,10088,6580,UTC-04:00
07/18/2022 02:15:00 AM,256,2100,8106,10088,6578,UTC-04:00
07/18/2022 02:30:00 AM,257,2100,8106,10087,6578,UTC-04:00
07/18/2022 02:45:00 AM,258,2100,8105,10087,6577,UTC-04:00
07/18/2022 03:00:00 AM,259,2100,8105,10086,6575,UTC-04:00
07/18/2022 03:15:00 AM,260,2100,8105,10086,6577,UTC-04:00
07/18/2022 03:30:00 AM,261,2100,8105,10086,6577,UTC-04:00
07/18/2022 03:45:00 AM,262,2100,8103,10085,6580,UTC-04:00
07/18/2022 04:00:00 AM,263,2100,8105,10084,6585,UTC-04:00
07/18/2022 04:15:00 AM,264,2100,8104,10084,6589,UTC-04:00
07/18/2022 04:30:00 AM,265,2100,8103,10084,6587,UTC-04:00
07/18/2022 04:45:00 AM,266,2100,8102,10083,6589,UTC-04:00
07/18/2022 05:00:00 AM,267,2100,8102,10083,6592,UTC-04:00
07/18/2022 05:15:00 AM,268,2100,8101,10083,6596,UTC-04:00
07/18/2022 05:30:00 AM,269,2100,8102,10083,6605,UTC-04:00
07/18/2022 05:45:00 AM,270,2100,8102,10084,6629,UTC-04:00
07/18/2022 06:00:00 AM,271,2100,8102,10083,6652,UTC-04:00
07/18/2022 06:15:00 AM,272,2100,8103,10083,6677,UTC-04:00
07/18/2022 06:30:00 AM,273,2100,8102,10084,6709,UTC-04:00
07/18/2022 06:45:00 AM,274,2100,8096,10084,6742,UTC-04:00
07/18/2022 07:00:00 AM,275,2100,8102,10083,6789,UTC-04:00
07/18/2022 07:15:00 AM,276,2100,8102,10082,6854,UTC-04:00
07/18/2022 07:30:00 AM,277,2100,8099,10080,6921,UTC-04:00
07/18/2022 07:45:00 AM,278,2100,8105,10080,6996,UTC-04:00
07/18/2022 08:00:00 AM,279,2100,8103,10079,7075,UTC-04:00
07/18/2022 08:15:00 AM,280,2100,8106,10077,7128,UTC-04:00
07/18/2022 08:30:00 AM,281,2100,8105,10076,7185,UTC-04:00
07/18/2022 08:45:00 AM,282,2100,8109,10075,7242,UTC-04:00
07/18/2022 09:00:00 AM,283,2100,8108,10074,7289,UTC-04:00
07/18/2022 09:15:00 AM,284,2100,8108,10071,7338,UTC-04:00
07/18/2022 09:30:00 AM,285,2100,8109,10069,7353,UTC-04:00
07/18/2022 09:45:00 AM,286,2100,8112,10069,7366,UTC-04:00
07/18/2022 10:00:00 AM,287,2100,8117,10067,7434,UTC-04:00
07/18/2022 10:15:00 AM,288,2100,8118,10066,7505,UTC-04:00
07/18/2022 10:30:00 AM,289,2100,8120,10065,7518,UTC-04:00
07/18/2022 10:45:00 AM,290,2100,8123,10063,7547,UTC-04:00
07/18/2022 11:00:00 AM,291,2100,8121,10062,7558,UTC-04:00
07/18/2022 11:15:00 AM,292,2100,8122,10062,7512,UTC-04:00
07/18/2022 11:30:00 AM,293,2100,8122,10062,7461,UTC-04:00
07/18/2022 11:45:00 AM,294,2100,8121,10061,7434,UTC-04:00
07/18/2022 12:00:00 PM,295,2100,8121,10060,7408,UTC-04:00
07/18/2022 12:15:00 PM,296,2100,8124,10058,7378,UTC-04:00
07/18/2022 12:30:00 PM,297,2100,8121,10055,7363,UTC-04:00
07/18/2022 12:45:00 PM,298,2100,8120,10053,7368,UTC-04:00
07/18/2022 01:00:00 PM,299,2100,8119,10050,7367,UTC-04:00
07/18/2022 01:15:00 PM,300,2100,8124,10047,7358,UTC-04:00
07/18/2022 01:30:00 PM,301,2100,8121,10042,7362,UTC-04:00
07/18/2022 01:45:00 PM,302,2100,8120,10036,7373,UTC-04:00
07/18/2022 02:00:00 PM,303,2100,8122,10031,7363,UTC-04:00
07/18/2022 02:15:00 PM,304,2100,8123,10026,7340,UTC-04:00
07/18/2022 02:30:00 PM,305,2100,8127,10020,7344,UTC-04:00
07/18/2022 02:45:00 PM,306,2100,8127,10018,7373,UTC-04:00
07/18/2022 03:00:00 PM,307,2100,8128,10016,7370,UTC-04:00
07/18/2022 03:15:00 PM,308,2100,8134,10014,7386,UTC-04:00
07/18/2022 03:30:00 PM,309,2100,8138,10012,7432,UTC-04:00
07/18/2022 03:45:00 PM,310,2100,8136,10011,7455,UTC-04:00
07/18/2022 04:00:00 PM,311,2100,8137,10009,7477,UTC-04:00
07/18/2022 04:15:00 PM,312,2100,8136,10007,7473,UTC-04:00
07/18/2022 04:30:00 PM,313,2100,8137,10003,7438,UTC-04:00
07/18/2022 04:45:00 PM,314,2100,8135,9999,7413,UTC-04:00
07/18/2022 05:00:00 PM,315,2100,8134,9996,7403,UTC-04:00
07/18/2022 05:15:00 PM,316,2100,8134,9993,7404,UTC-04:00
07/18/2022 05:30:00 PM,317,2100,8135,9991,7415,UTC-04:00
07/18/2022 05:45:00 PM,318,2100,8133,9988,7421,UTC-04:00
07/18/2022 06:00:00 PM,319,2100,8131,9986,7414,UTC-04:00
07/18/2022 06:15:00 PM,320,2100,8127,9984,7396,UTC-04:00
07/18/2022 06:30:00 PM,321,2100,8127,9980,7376,UTC-04:00
07/18/2022 06:45:00 PM,322,2100,8127,9976,7349,UTC-04:00
07/18/2022 07:00:00 PM,323,2100,8126,9978,7332,UTC-04:00
07/18/2022 07:15:00 PM,324,2100,8124,9977,7333,UTC-04:00
07/18/2022 07:30:00 PM,325,2100,8122,9976,7334,UTC-04:00
07/18/2022 07:45:00 PM,326,2100,8121,9974,7327,UTC-04:00
07/18/2022 08:00:00 PM,327,2100,8123,9973,7318,UTC-04:00
07/18/2022 08:15:00 PM,328,2100,8120,9973,7302,UTC-04:00
07/18/2022 08:30:00 PM,329,2100,8120,9971,7292,UTC-04:00
07/18/2022 08:45:00 PM,330,2100,8119,9971,7284,UTC-04:00
07/18/2022 09:00:00 PM,331,2100,8119,9970,7275,UTC-04:00
07/18/2022 09:15:00 PM,332,2100,8118,9967,7263,UTC-04:00
07/18/2022 09:30:00 PM,333,2100,8119,9964,7247,UTC-04:00
07/18/2022 09:45:00 PM,334,2100,8117,9964,7235,UTC-04:00
07/18/2022 10:00:00 PM,335,2100,8115,9964,7229,UTC-04:00
07/18/2022 10:15:00 PM,336,2100,8115,9962,7226,UTC-04:00
07/18/2022 10:30:00 PM,337,2100,8115,9961,7220,UTC-04:00
07/18/2022 10:45:00 PM,338,2100,8115,9959,7219,UTC-04:00
07/18/2022 11:00:00 PM,339,2100,8110,9957,7219,UTC-04:00
07/18/2022 11:15:00 PM,340,2100,8111,9955,7217,UTC-04:00
07/18/2022 11:30:00 PM,341,2100,8112,9952,7206,UTC-04:00
07/18/2022 11:45:00 PM,342,2100,8108,9952,7197,UTC-04:00
07/19/2022 12:00:00 AM,343,2100,8110,9951,7191,UTC-04:00
07/19/2022 12:15:00 AM,345,2100,8103,9952,7183,UTC-04:00
07/19/2022 12:30:00 AM,346,2100,8105,9951,7162,UTC-04:00
07/19/2022 12:45:00 AM,347,2100,8105,9952,7133,UTC-04:00
07/19/2022 01:00:00 AM,348,2100,8104,9952,7109,UTC-04:00
07/19/2022 01:15:00 AM,349,2100,8105,9954,7099,UTC-04:00
07/19/2022 01:30:00 AM,350,2100,8105,9953,7103,UTC-04:00
07/19/2022 01:45:00 AM,351,2100,8102,9952,7103,UTC-04:00
07/19/2022 02:00:00 AM,352,2100,8104,9952,7100,UTC-04:00
07/19/2022 02:15:00 AM,353,2100,8101,9951,7099,UTC-04:00
07/19/2022 02:30:00 AM,354,2100,8100,9951,7100,UTC-04:00
07/19/2022 02:45:00 AM,355,2100,8098,9952,7100,UTC-04:00
07/19/2022 03:00:00 AM,356,2100,8099,9955,7103,UTC-04:00
07/19/2022 03:15:00 AM,357,2100,8102,9958,7107,UTC-04:00
07/19/2022 03:30:00 AM,358,2100,8099,9961,7113,UTC-04:00
07/19/2022 03:45:00 AM,359,2100,8100,9962,7112,UTC-04:00
07/19/2022 04:00:00 AM,360,2100,8099,9964,7098,UTC-04:00
07/19/2022 04:15:00 AM,361,2100,8102,9969,7077,UTC-04:00
07/19/2022 04:30:00 AM,362,2100,8098,9970,7057,UTC-04:00
07/19/2022 04:45:00 AM,363,2100,8096,9973,7036,UTC-04:00
07/19/2022 05:00:00 AM,364,2100,8098,9975,7029,UTC-04:00
07/19/2022 05:15:00 AM,365,2100,8093,9978,7018,UTC-04:00
07/19/2022 05:30:00 AM,366,2100,8092,9981,6993,UTC-04:00
07/19/2022 05:45:00 AM,367,2100,8095,9981,6971,UTC-04:00
07/19/2022 06:00:00 AM,368,2100,8093,9982,6930,UTC-04:00
07/19/2022 06:15:00 AM,369,2100,8094,9984,6894,UTC-04:00
07/19/2022 06:30:00 AM,370,2100,8093,9984,6876,UTC-04:00
