z6-14348,,Port7,Port7,Port8,Port8, 
# Records: 486,,Battery,Battery,Barometer,Barometer, 
Timestamps,Device RID,raw  Battery Percent,raw  Battery Voltage,raw  Reference Pressure,raw  Logger Temperature,UTC Offset
07/20/2022 09:30:00 AM,479,2086,7688,10007,7460,UTC-04:00
07/20/2022 09:45:00 AM,480,2086,7688,10007,7509,UTC-04:00
07/20/2022 10:00:00 AM,481,2086,7688,10006,7573,UTC-04:00
07/20/2022 10:15:00 AM,482,2086,7690,10005,7659,UTC-04:00
07/20/2022 10:30:00 AM,483,2087,7691,10004,7757,UTC-04:00
07/20/2022 10:45:00 AM,484,2087,7694,10003,7929,UTC-04:00
07/20/2022 11:00:00 AM,485,2087,7696,10003,8152,UTC-04:00
07/20/2022 11:15:00 AM,486,2087,7698,10003,8391,UTC-04:00
07/20/2022 11:30:00 AM,487,2088,7700,10001,8617,UTC-04:00
07/20/2022 11:45:00 AM,488,2088,7704,10001,8792,UTC-04:00
07/20/2022 12:00:00 PM,489,2088,7704,10001,8910,UTC-04:00
07/20/2022 12:15:00 PM,490,2088,7707,10000,9023,UTC-04:00
07/20/2022 12:30:00 PM,491,2088,7707,10000,9120,UTC-04:00
07/20/2022 12:45:00 PM,492,2089,7708,9997,9241,UTC-04:00
