z6-14355,,Port7,Port7,Port8,Port8, 
07/16/2022 10:45:00 PM,144,2100,8082,10102,6866,UTC-04:00
07/16/2022 11:00:00 PM,145,2100,8083,10102,6822,UTC-04:00
07/16/2022 11:15:00 PM,146,2100,8081,10102,6790,UTC-04:00
07/16/2022 11:30:00 PM,147,2100,8084,10102,6767,UTC-04:00
07/16/2022 11:45:00 PM,148,2100,8081,10102,6746,UTC-04:00
07/17/2022 12:00:00 AM,149,2100,8080,10103,6730,UTC-04:00
07/17/2022 12:15:00 AM,151,2100,8073,10104,6730,UTC-04:00
07/17/2022 12:30:00 AM,152,2100,8072,10104,6708,UTC-04:00
07/17/2022 12:45:00 AM,153,2100,8076,10104,6691,UTC-04:00
07/17/2022 01:00:00 AM,154,2100,8075,10104,6667,UTC-04:00
07/17/2022 01:15:00 AM,155,2100,8076,10105,6648,UTC-04:00
07/17/2022 01:30:00 AM,156,2100,8075,10105,6627,UTC-04:00
07/17/2022 01:45:00 AM,157,2100,8074,10104,6610,UTC-04:00
07/17/2022 02:00:00 AM,158,2100,8074,10103,6594,UTC-04:00
07/17/2022 02:15:00 AM,159,2100,8072,10102,6574,UTC-04:00
07/17/2022 02:30:00 AM,160,2100,8073,10102,6559,UTC-04:00
07/17/2022 02:45:00 AM,161,2100,8070,10103,6544,UTC-04:00
07/17/2022 03:00:00 AM,162,2100,8072,10104,6536,UTC-04:00
07/17/2022 03:15:00 AM,163,2100,8072,10104,6530,UTC-04:00
07/17/2022 03:30:00 AM,164,2100,8072,10103,6516,UTC-04:00
07/17/2022 03:45:00 AM,165,2100,8072,10103,6504,UTC-04:00
07/17/2022 04:00:00 AM,166,2100,8072,10103,6495,UTC-04:00
07/17/2022 04:15:00 AM,167,2100,8071,10103,6478,UTC-04:00
07/17/2022 04:30:00 AM,168,2100,8071,10102,6460,UTC-04:00
07/17/2022 04:45:00 AM,169,2100,8069,10102,6445,UTC-04:00
07/17/2022 05:00:00 AM,170,2100,8070,10102,6434,UTC-04:00
07/17/2022 05:15:00 AM,171,2100,8067,10103,6425,UTC-04:00
07/17/2022 05:30:00 AM,172,2100,8068,10104,6423,UTC-04:00
07/17/2022 05:45:00 AM,173,2100,8067,10104,6412,UTC-04:00
07/17/2022 06:00:00 AM,174,2100,8067,10104,6403,UTC-04:00
07/17/2022 06:15:00 AM,175,2100,8067,10105,6404,UTC-04:00
07/17/2022 06:30:00 AM,176,2100,8067,10107,6410,UTC-04:00
07/17/2022 06:45:00 AM,177,2100,8064,10108,6430,UTC-04:00
07/17/2022 07:00:00 AM,178,2100,8066,10110,6463,UTC-04:00
07/17/2022 07:15:00 AM,179,2100,8065,10110,6501,UTC-04:00
07/17/2022 07:30:00 AM,180,2100,8067,10110,6552,UTC-04:00
07/17/2022 07:45:00 AM,181,2100,8065,10110,6621,UTC-04:00
07/17/2022 08:00:00 AM,182,2100,8067,10111,6698,UTC-04:00
07/17/2022 08:15:00 AM,183,2100,8067,10112,6775,UTC-04:00
07/17/2022 08:30:00 AM,184,2100,8067,10111,6846,UTC-04:00
07/17/2022 08:45:00 AM,185,2100,8067,10110,6917,UTC-04:00
07/17/2022 09:00:00 AM,186,2100,8068,10110,6978,UTC-04:00
07/17/2022 09:15:00 AM,187,2100,8070,10109,7033,UTC-04:00
07/17/2022 09:30:00 AM,188,2100,8067,10109,7081,UTC-04:00
07/17/2022 09:45:00 AM,189,2100,8069,10108,7114,UTC-04:00
07/17/2022 10:00:00 AM,190,2100,8070,10108,7135,UTC-04:00
07/17/2022 10:15:00 AM,191,2100,8070,10107,7163,UTC-04:00
07/17/2022 10:30:00 AM,192,2100,8071,10105,7192,UTC-04:00
07/17/2022 10:45:00 AM,193,2100,8071,10105,7235,UTC-04:00
07/17/2022 11:00:00 AM,194,2100,8076,10104,7276,UTC-04:00
07/17/2022 11:15:00 AM,195,2100,8073,10103,7333,UTC-04:00
07/17/2022 11:30:00 AM,196,2100,8082,10101,7433,UTC-04:00
07/17/2022 11:45:00 AM,197,2100,8099,10101,7579,UTC-04:00
07/17/2022 12:00:00 PM,198,2100,8113,10100,7782,UTC-04:00
07/17/2022 12:15:00 PM,199,2100,8129,10099,8053,UTC-04:00
07/17/2022 12:30:00 PM,200,2100,8141,10098,8373,UTC-04:00
07/17/2022 12:45:00 PM,201,2100,8151,10097,8609,UTC-04:00
07/17/2022 01:00:00 PM,202,2100,8159,10096,8785,UTC-04:00
07/17/2022 01:15:00 PM,203,2100,8165,10096,8942,UTC-04:00
07/17/2022 01:30:00 PM,204,2100,8168,10095,9088,UTC-04:00
07/17/2022 01:45:00 PM,205,2100,8172,10093,9167,UTC-04:00
07/17/2022 02:00:00 PM,206,2100,8175,10093,9234,UTC-04:00
07/17/2022 02:15:00 PM,207,2100,8173,10092,9217,UTC-04:00
07/17/2022 02:30:00 PM,208,2100,8177,10092,9306,UTC-04:00
07/17/2022 02:45:00 PM,209,2100,8176,10092,9426,UTC-04:00
07/17/2022 03:00:00 PM,210,2100,8178,10091,9503,UTC-04:00
07/17/2022 03:15:00 PM,211,2100,8174,10089,9544,UTC-04:00
07/17/2022 03:30:00 PM,212,2100,8178,10089,9509,UTC-04:00
07/17/2022 03:45:00 PM,213,2100,8175,10088,9536,UTC-04:00
07/17/2022 04:00:00 PM,214,2100,8175,10086,9537,UTC-04:00
07/17/2022 04:15:00 PM,215,2100,8169,10085,9491,UTC-04:00
07/17/2022 04:30:00 PM,216,2100,8172,10085,9448,UTC-04:00
07/17/2022 04:45:00 PM,217,2100,8171,10084,9391,UTC-04:00
07/17/2022 05:00:00 PM,218,2100,8169,10085,9380,UTC-04:00
07/17/2022 05:15:00 PM,219,2100,8168,10084,9334,UTC-04:00
07/17/2022 05:30:00 PM,220,2100,8167,10081,9250,UTC-04:00
07/17/2022 05:45:00 PM,221,2100,8162,10080,9111,UTC-04:00
07/17/2022 06:00:00 PM,222,2100,8160,10078,8978,UTC-04:00
07/17/2022 06:15:00 PM,223,2100,8157,10078,8845,UTC-04:00
07/17/2022 06:30:00 PM,224,2100,8150,10077,8705,UTC-04:00
07/17/2022 06:45:00 PM,225,2100,8148,10076,8561,UTC-04:00
07/17/2022 07:00:00 PM,226,2100,8139,10075,8428,UTC-04:00
07/17/2022 07:15:00 PM,227,2100,8134,10076,8285,UTC-04:00
07/17/2022 07:30:00 PM,228,2100,8131,10076,8145,UTC-04:00
07/17/2022 07:45:00 PM,229,2100,8126,10076,8006,UTC-04:00
07/17/2022 08:00:00 PM,230,2100,8123,10076,7869,UTC-04:00
07/17/2022 08:15:00 PM,231,2100,8121,10077,7721,UTC-04:00
07/17/2022 08:30:00 PM,232,2100,8121,10079,7576,UTC-04:00
07/17/2022 08:45:00 PM,233,2100,8113,10080,7442,UTC-04:00
07/17/2022 09:00:00 PM,234,2100,8115,10080,7320,UTC-04:00
07/17/2022 09:15:00 PM,235,2100,8111,10081,7209,UTC-04:00
07/17/2022 09:30:00 PM,236,2100,8109,10083,7116,UTC-04:00
07/17/2022 09:45:00 PM,237,2100,8105,10085,7041,UTC-04:00
07/17/2022 10:00:00 PM,238,2100,8108,10085,6988,UTC-04:00
07/17/2022 10:15:00 PM,239,2100,8106,10086,6946,UTC-04:00
07/17/2022 10:30:00 PM,240,2100,8104,10087,6901,UTC-04:00
07/17/2022 10:45:00 PM,241,2100,8105,10088,6863,UTC-04:00
07/17/2022 11:00:00 PM,242,2100,8100,10089,6830,UTC-04:00
07/17/2022 11:15:00 PM,243,2100,8101,10091,6802,UTC-04:00
07/17/2022 11:30:00 PM,244,2100,8100,10091,6780,UTC-04:00
07/17/2022 11:45:00 PM,245,2100,8100,10091,6752,UTC-04:00
07/18/2022 12:00:00 AM,246,2100,8101,10091,6726,UTC-04:00
07/18/2022 12:15:00 AM,248,2100,8095,10092,6711,UTC-04:00
07/18/2022 12:30:00 AM,249,2100,8097,10092,6693,UTC-04:00
07/18/2022 12:45:00 AM,250,2100,8092,10092,6671,UTC-04:00
07/18/2022 01:00:00 AM,251,2100,8093,10092,6650,UTC-04:00
07/18/2022 01:15:00 AM,252,2100,8094,10091,6642,UTC-04:00
07/18/2022 01:30:00 AM,253,2100,8092,10091,6631,UTC-04:00
07/18/2022 01:45:00 AM,254,2100,8090,10091,6624,UTC-04:00
07/18/2022 02:00:00 AM,255,2100,8093,10091,6620,UTC-04:00
07/18/2022 02:15:00 AM,256,2100,8093,10090,6612,UTC-04:00
07/18/2022 02:30:00 AM,257,2100,8090,10090,6611,UTC-04:00
07/18/2022 02:45:00 AM,258,2100,8093,10090,6615,UTC-04:00
07/18/2022 03:00:00 AM,259,2100,8092,10088,6616,UTC-04:00
07/18/2022 03:15:00 AM,260,2100,8093,10088,6612,UTC-04:00
07/18/2022 03:30:00 AM,261,2100,8093,10089,6615,UTC-04:00
07/18/2022 03:45:00 AM,262,2100,8092,10087,6617,UTC-04:00
07/18/2022 04:00:00 AM,263,2100,8089,10086,6618,UTC-04:00
07/18/2022 04:15:00 AM,264,2100,8093,10086,6620,UTC-04:00
07/18/2022 04:30:00 AM,265,2100,8090,10086,6621,UTC-04:00
07/18/2022 04:45:00 AM,266,2100,8086,10086,6625,UTC-04:00
07/18/2022 05:00:00 AM,267,2100,8088,10086,6628,UTC-04:00
07/18/2022 05:15:00 AM,268,2100,8084,10086,6632,UTC-04:00
07/18/2022 05:30:00 AM,269,2100,8086,10086,6639,UTC-04:00
07/18/2022 05:45:00 AM,270,2100,8089,10086,6657,UTC-04:00
07/18/2022 06:00:00 AM,271,2100,8084,10086,6676,UTC-04:00
07/18/2022 06:15:00 AM,272,2100,8086,10086,6699,UTC-04:00
07/18/2022 06:30:00 AM,273,2100,8087,10087,6724,UTC-04:00
07/18/2022 06:45:00 AM,274,2100,8085,10087,6757,UTC-04:00
07/18/2022 07:00:00 AM,275,2100,8082,10086,6796,UTC-04:00
07/18/2022 07:15:00 AM,276,2100,8085,10085,6840,UTC-04:00
07/18/2022 07:30:00 AM,277,2100,8085,10083,6892,UTC-04:00
07/18/2022 07:45:00 AM,278,2100,8087,10084,6956,UTC-04:00
07/18/2022 08:00:00 AM,279,2100,8086,10083,7029,UTC-04:00
07/18/2022 08:15:00 AM,280,2100,8089,10081,7092,UTC-04:00
07/18/2022 08:30:00 AM,281,2100,8091,10080,7147,UTC-04:00
07/18/2022 08:45:00 AM,282,2100,8091,10079,7190,UTC-04:00
07/18/2022 09:00:00 AM,283,2100,8091,10078,7224,UTC-04:00
07/18/2022 09:15:00 AM,284,2100,8094,10075,7260,UTC-04:00
07/18/2022 09:30:00 AM,285,2100,8096,10074,7262,UTC-04:00
07/18/2022 09:45:00 AM,286,2100,8095,10074,7281,UTC-04:00
07/18/2022 10:00:00 AM,287,2100,8099,10072,7340,UTC-04:00
07/18/2022 10:15:00 AM,288,2100,8096,10070,7386,UTC-04:00
07/18/2022 10:30:00 AM,289,2100,8098,10069,7407,UTC-04:00
07/18/2022 10:45:00 AM,290,2100,8105,10068,7445,UTC-04:00
07/18/2022 11:00:00 AM,291,2100,8102,10067,7458,UTC-04:00
07/18/2022 11:15:00 AM,292,2100,8101,10067,7426,UTC-04:00
07/18/2022 11:30:00 AM,293,2100,8099,10067,7395,UTC-04:00
07/18/2022 11:45:00 AM,294,2100,8101,10066,7378,UTC-04:00
07/18/2022 12:00:00 PM,295,2100,8101,10064,7361,UTC-04:00
07/18/2022 12:15:00 PM,296,2100,8097,10062,7351,UTC-04:00
07/18/2022 12:30:00 PM,297,2100,8096,10059,7342,UTC-04:00
07/18/2022 12:45:00 PM,298,2100,8097,10057,7348,UTC-04:00
07/18/2022 01:00:00 PM,299,2100,8098,10055,7348,UTC-04:00
07/18/2022 01:15:00 PM,300,2100,8099,10051,7340,UTC-04:00
07/18/2022 01:30:00 PM,301,2100,8095,10046,7350,UTC-04:00
07/18/2022 01:45:00 PM,302,2100,8094,10041,7367,UTC-04:00
07/18/2022 02:00:00 PM,303,2100,8095,10036,7364,UTC-04:00
07/18/2022 02:15:00 PM,304,2100,8098,10030,7350,UTC-04:00
07/18/2022 02:30:00 PM,305,2100,8098,10025,7357,UTC-04:00
07/18/2022 02:45:00 PM,306,2100,8099,10022,7385,UTC-04:00
07/18/2022 03:00:00 PM,307,2100,8100,10021,7383,UTC-04:00
07/18/2022 03:15:00 PM,308,2100,8105,10018,7392,UTC-04:00
07/18/2022 03:30:00 PM,309,2100,8107,10017,7433,UTC-04:00
07/18/2022 03:45:00 PM,310,2100,8104,10016,7457,UTC-04:00
07/18/2022 04:00:00 PM,311,2100,8105,10014,7480,UTC-04:00
07/18/2022 04:15:00 PM,312,2100,8104,10012,7478,UTC-04:00
07/18/2022 04:30:00 PM,313,2100,8104,10008,7446,UTC-04:00
07/18/2022 04:45:00 PM,314,2100,8106,10004,7416,UTC-04:00
07/18/2022 05:00:00 PM,315,2100,8102,10001,7399,UTC-04:00
07/18/2022 05:15:00 PM,316,2100,8102,9998,7395,UTC-04:00
07/18/2022 05:30:00 PM,317,2100,8099,9995,7405,UTC-04:00
07/18/2022 05:45:00 PM,318,2100,8102,9993,7412,UTC-04:00
07/18/2022 06:00:00 PM,319,2100,8097,9991,7406,UTC-04:00
07/18/2022 06:15:00 PM,320,2100,8096,9989,7391,UTC-04:00
07/18/2022 06:30:00 PM,321,2100,8093,9985,7375,UTC-04:00
07/18/2022 06:45:00 PM,322,2100,8096,9981,7352,UTC-04:00
07/18/2022 07:00:00 PM,323,2100,8096,9983,7335,UTC-04:00
07/18/2022 07:15:00 PM,324,2100,8092,9982,7331,UTC-04:00
07/18/2022 07:30:00 PM,325,2100,8092,9980,7333,UTC-04:00
07/18/2022 07:45:00 PM,326,2100,8090,9979,7327,UTC-04:00
07/18/2022 08:00:00 PM,327,2100,8086,9977,7316,UTC-04:00
07/18/2022 08:15:00 PM,328,2100,8092,9977,7302,UTC-04:00
07/18/2022 08:30:00 PM,329,2100,8086,9976,7294,UTC-04:00
07/18/2022 08:45:00 PM,330,2100,8086,9976,7284,UTC-04:00
07/18/2022 09:00:00 PM,331,2100,8085,9974,7274,UTC-04:00
07/18/2022 09:15:00 PM,332,2100,8086,9971,7262,UTC-04:00
07/18/2022 09:30:00 PM,333,2100,8084,9969,7247,UTC-04:00
07/18/2022 09:45:00 PM,334,2100,8080,9968,7236,UTC-04:00
07/18/2022 10:00:00 PM,335,2100,8082,9969,7230,UTC-04:00
07/18/2022 10:15:00 PM,336,2100,8080,9967,7225,UTC-04:00
07/18/2022 10:30:00 PM,337,2100,8075,9966,7221,UTC-04:00
07/18/2022 10:45:00 PM,338,2100,8077,9963,7222,UTC-04:00
07/18/2022 11:00:00 PM,339,2100,8077,9962,7220,UTC-04:00
07/18/2022 11:15:00 PM,340,2100,8076,9960,7217,UTC-04:00
07/18/2022 11:30:00 PM,341,2100,8074,9957,7208,UTC-04:00
07/18/2022 11:45:00 PM,342,2100,8074,9956,7199,UTC-04:00
07/19/2022 12:00:00 AM,343,2100,8074,9956,7194,UTC-04:00
07/19/2022 12:15:00 AM,345,2100,8066,9957,7192,UTC-04:00
07/19/2022 12:30:00 AM,346,2100,8064,9956,7171,UTC-04:00
07/19/2022 12:45:00 AM,347,2100,8064,9957,7144,UTC-04:00
07/19/2022 01:00:00 AM,348,2100,8067,9957,7121,UTC-04:00
07/19/2022 01:15:00 AM,349,2100,8065,9959,7107,UTC-04:00
07/19/2022 01:30:00 AM,350,2100,8067,9957,7108,UTC-04:00
07/19/2022 01:45:00 AM,351,2100,8067,9957,7110,UTC-04:00
07/19/2022 02:00:00 AM,352,2100,8066,9956,7107,UTC-04:00
07/19/2022 02:15:00 AM,353,2100,8065,9956,7105,UTC-04:00
07/19/2022 02:30:00 AM,354,2100,8065,9956,7106,UTC-04:00
07/19/2022 02:45:00 AM,355,2100,8064,9957,7107,UTC-04:00
07/19/2022 03:00:00 AM,356,2100,8065,9959,7108,UTC-04:00
07/19/2022 03:15:00 AM,357,2100,8066,9963,7110,UTC-04:00
07/19/2022 03:30:00 AM,358,2100,8064,9966,7114,UTC-04:00
07/19/2022 03:45:00 AM,359,2100,8062,9967,7113,UTC-04:00
07/19/2022 04:00:00 AM,360,2100,8064,9969,7101,UTC-04:00
07/19/2022 04:15:00 AM,361,2100,8064,9973,7082,UTC-04:00
07/19/2022 04:30:00 AM,362,2100,8060,9975,7066,UTC-04:00
07/19/2022 04:45:00 AM,363,2100,8060,9977,7049,UTC-04:00
07/19/2022 05:00:00 AM,364,2100,8059,9980,7041,UTC-04:00
07/19/2022 05:15:00 AM,365,2100,8058,9983,7032,UTC-04:00
07/19/2022 05:30:00 AM,366,2100,8061,9985,7012,UTC-04:00
07/19/2022 05:45:00 AM,367,2100,8056,9986,6993,UTC-04:00
07/19/2022 06:00:00 AM,368,2100,8058,9987,6961,UTC-04:00
07/19/2022 06:15:00 AM,369,2100,8058,9988,6929,UTC-04:00
07/19/2022 06:30:00 AM,370,2100,8051,9989,6906,UTC-04:00
