z6-18394,Port1,Port1,Port1,Port2,Port2,Port2,Port7,Port7,Port8,Port8
# Records: 31913,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,Battery,Battery,Barometer,Barometer
Timestamps, mS/cm EC, °C Water Temperature, mS/cm Weighted EC, mS/cm EC, °C Water Temperature, mS/cm Weighted EC,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
02/09/2025 06:00:00 PM,0.982,3.9,0.982,0.0,-1.6,0.0,100,8758,101.46,-8.7
02/09/2025 06:15:00 PM,0.982,3.9,0.982,0.0,-1.6,0.0,100,8752,101.45,-9.7
02/09/2025 06:30:00 PM,0.982,3.9,0.982,0.0,-1.6,0.0,100,8750,101.46,-10.0
02/09/2025 06:45:00 PM,0.982,3.9,0.982,0.0,-1.6,0.0,100,8748,101.48,-10.2
02/09/2025 07:00:00 PM,0.982,3.9,0.982,0.0,-1.6,0.0,100,8746,101.49,-10.5
02/09/2025 07:15:00 PM,0.982,3.9,0.982,0.0,-1.5,0.0,100,8746,101.49,-10.4
02/09/2025 07:30:00 PM,0.982,3.9,0.982,0.0,-1.5,0.0,100,8739,101.49,-10.8
02/09/2025 07:45:00 PM,0.979,3.9,0.979,0.0,-1.5,0.0,100,8739,101.49,-11.0
02/09/2025 08:00:00 PM,0.979,3.9,0.979,0.0,-1.5,0.0,100,8733,101.49,-10.6
02/09/2025 08:15:00 PM,0.977,3.9,0.977,0.0,-1.5,0.0,100,8733,101.5,-10.2
02/09/2025 08:30:00 PM,0.979,3.9,0.979,0.0,-1.5,0.0,100,8728,101.5,-9.8
02/09/2025 08:45:00 PM,0.977,3.9,0.977,0.0,-1.5,0.0,100,8727,101.5,-9.2
02/09/2025 09:00:00 PM,0.979,3.9,0.979,0.0,-1.5,0.0,100,8727,101.52,-8.4
02/09/2025 09:15:00 PM,0.979,3.9,0.979,0.0,-1.5,0.0,100,8729,101.53,-7.6
02/09/2025 09:30:00 PM,0.979,3.9,0.979,0.0,-1.5,0.0,100,8725,101.52,-7.1
02/09/2025 09:45:00 PM,0.977,3.9,0.977,0.0,-1.5,0.0,100,8727,101.53,-6.7
02/09/2025 10:00:00 PM,0.979,3.9,0.979,0.0,-1.5,0.0,100,8721,101.53,-6.4
02/09/2025 10:15:00 PM,0.979,3.9,0.979,0.0,-1.5,0.0,100,8719,101.54,-6.0
02/09/2025 10:30:00 PM,0.979,3.9,0.979,0.0,-1.5,0.0,100,8720,101.54,-5.7
02/09/2025 10:45:00 PM,0.979,3.9,0.979,0.0,-1.5,0.0,100,8716,101.54,-5.5
02/09/2025 11:00:00 PM,0.977,3.9,0.977,0.0,-1.5,0.0,100,8717,101.55,-5.4
02/09/2025 11:15:00 PM,0.977,3.9,0.977,0.0,-1.5,0.0,100,8715,101.57,-5.3
02/09/2025 11:30:00 PM,0.979,3.8,0.979,0.0,-1.5,0.0,100,8712,101.59,-5.2
02/09/2025 11:45:00 PM,0.977,3.8,0.977,0.0,-1.5,0.0,100,8712,101.61,-5.1
02/10/2025 12:00:00 AM,0.979,3.8,0.979,0.0,-1.5,0.0,100,8708,101.63,-5.0
02/10/2025 12:15:00 AM,0.977,3.9,0.977,0.0,-1.5,0.0,100,8656,101.63,-4.8
02/10/2025 12:30:00 AM,0.977,3.9,0.977,0.0,-1.5,0.0,100,8675,101.65,-4.7
02/10/2025 12:45:00 AM,0.975,3.9,0.975,0.0,-1.5,0.0,100,8676,101.68,-4.7
02/10/2025 01:00:00 AM,0.977,3.9,0.977,0.0,-1.5,0.0,100,8678,101.7,-4.5
02/10/2025 01:15:00 AM,0.975,3.9,0.975,0.0,-1.5,0.0,100,8676,101.71,-4.6
02/10/2025 01:30:00 AM,0.975,3.9,0.975,0.0,-1.6,0.0,100,8677,101.72,-4.7
02/10/2025 01:45:00 AM,0.977,3.9,0.977,0.0,-1.6,0.0,100,8675,101.75,-4.8
02/10/2025 02:00:00 AM,0.977,3.9,0.977,0.0,-1.6,0.0,100,8675,101.77,-4.9
02/10/2025 02:15:00 AM,0.977,3.9,0.977,0.0,-1.6,0.0,100,8672,101.78,-5.1
02/10/2025 02:30:00 AM,0.977,3.9,0.977,0.0,-1.6,0.0,100,8668,101.79,-5.3
02/10/2025 02:45:00 AM,0.975,3.9,0.975,0.0,-1.6,0.0,100,8669,101.79,-5.5
02/10/2025 03:00:00 AM,0.977,3.9,0.977,0.0,-1.6,0.0,100,8665,101.8,-5.6
02/10/2025 03:15:00 AM,0.977,3.9,0.977,0.0,-1.6,0.0,100,8665,101.79,-5.7
02/10/2025 03:30:00 AM,0.975,3.9,0.975,0.0,-1.6,0.0,100,8665,101.81,-5.8
02/10/2025 03:45:00 AM,0.977,3.9,0.977,0.0,-1.6,0.0,100,8662,101.82,-5.9
02/10/2025 04:00:00 AM,0.975,3.9,0.975,0.0,-1.6,0.0,100,8662,101.84,-6.0
02/10/2025 04:15:00 AM,0.975,3.9,0.975,0.0,-1.6,0.0,100,8659,101.84,-6.1
02/10/2025 04:30:00 AM,0.975,3.9,0.975,0.0,-1.6,0.0,100,8657,101.86,-6.3
02/10/2025 04:45:00 AM,0.975,3.9,0.975,0.0,-1.6,0.0,100,8655,101.87,-6.3
02/10/2025 05:00:00 AM,0.975,3.9,0.975,0.0,-1.6,0.0,100,8655,101.87,-6.5
02/10/2025 05:15:00 AM,0.975,3.9,0.975,0.0,-1.6,0.0,100,8652,101.9,-6.7
02/10/2025 05:30:00 AM,0.975,3.9,0.975,0.0,-1.7,0.0,100,8650,101.91,-6.9
02/10/2025 05:45:00 AM,0.973,3.9,0.973,0.0,-1.7,0.0,100,8649,101.92,-7.2
02/10/2025 06:00:00 AM,0.975,3.9,0.975,0.0,-1.7,0.0,100,8646,101.91,-7.4
02/10/2025 06:15:00 AM,0.973,3.9,0.973,0.0,-1.7,0.0,100,8632,101.92,-7.5
02/10/2025 06:30:00 AM,0.973,3.9,0.973,0.0,-1.7,0.0,100,8635,101.94,-7.6
02/10/2025 06:45:00 AM,0.975,3.9,0.975,0.0,-1.7,0.0,100,8633,101.97,-7.7
02/10/2025 07:00:00 AM,0.973,3.9,0.973,0.0,-1.7,0.0,100,8633,102.0,-7.6
02/10/2025 07:15:00 AM,0.973,3.9,0.973,0.0,-1.7,0.0,100,8629,102.01,-7.5
02/10/2025 07:30:00 AM,0.975,3.9,0.975,0.0,-1.7,0.0,100,8627,102.02,-7.5
02/10/2025 07:45:00 AM,0.973,3.9,0.973,0.0,-1.7,0.0,100,8627,102.04,-7.6
02/10/2025 08:00:00 AM,0.975,3.9,0.975,0.0,-1.7,0.0,100,8632,102.08,-7.3
02/10/2025 08:15:00 AM,0.973,3.9,0.973,0.0,-1.7,0.0,100,8633,102.12,-7.2
02/10/2025 08:30:00 AM,0.973,3.9,0.973,0.0,-1.7,0.0,100,8630,102.15,-7.4
02/10/2025 08:45:00 AM,0.973,3.9,0.973,0.0,-1.7,0.0,100,8646,102.16,-7.4
02/10/2025 09:00:00 AM,0.973,3.8,0.973,0.0,-1.7,0.0,100,8662,102.17,-7.3
02/10/2025 09:15:00 AM,0.975,3.9,0.975,0.0,-1.7,0.0,100,8651,102.18,-6.7
02/10/2025 09:30:00 AM,0.973,3.8,0.973,0.0,-1.8,0.0,100,8665,102.2,-6.8
02/10/2025 09:45:00 AM,0.973,3.8,0.973,0.0,-1.8,0.0,100,8687,102.21,-6.6
02/10/2025 10:00:00 AM,0.973,3.8,0.973,0.0,-1.9,0.0,100,8701,102.23,-6.2
02/10/2025 10:15:00 AM,0.973,3.8,0.973,0.0,-1.9,0.0,100,8720,102.22,-5.7
02/10/2025 10:30:00 AM,0.975,3.8,0.975,0.0,-2.0,0.0,100,8745,102.24,-5.1
02/10/2025 10:45:00 AM,0.973,3.8,0.973,0.0,-2.0,0.0,100,8764,102.26,-4.8
02/10/2025 11:00:00 AM,0.973,3.8,0.973,0.0,-2.0,0.0,100,8785,102.26,-4.4
02/10/2025 11:15:00 AM,0.971,3.9,0.971,0.0,-2.0,0.0,100,8807,102.26,-3.9
02/10/2025 11:30:00 AM,0.973,3.8,0.973,0.0,-2.0,0.0,100,8823,102.26,-3.5
02/10/2025 11:45:00 AM,0.973,3.9,0.973,0.0,-2.0,0.0,100,8841,102.25,-3.3
02/10/2025 12:00:00 PM,0.971,3.9,0.971,0.0,-2.0,0.0,100,8864,102.25,-3.0
02/10/2025 12:15:00 PM,0.971,3.9,0.971,0.0,-2.1,0.0,100,8889,102.26,-2.8
02/10/2025 12:30:00 PM,0.973,3.9,0.973,0.0,-2.1,0.0,100,8902,102.24,-2.6
02/10/2025 12:45:00 PM,0.973,3.9,0.973,0.0,-2.1,0.0,100,8923,102.25,-2.7
02/10/2025 01:00:00 PM,0.971,3.9,0.971,0.0,-2.2,0.0,100,8933,102.26,-2.6
02/10/2025 01:15:00 PM,0.971,3.9,0.971,0.0,-2.2,0.0,100,8976,102.25,-2.6
02/10/2025 01:30:00 PM,0.971,3.9,0.971,0.0,-2.2,0.0,100,8991,102.26,-1.8
02/10/2025 01:45:00 PM,0.971,3.9,0.971,0.0,-2.2,0.0,100,8997,102.25,-1.5
02/10/2025 02:00:00 PM,0.971,3.9,0.971,0.0,-2.3,0.0,100,9022,102.26,-1.1
02/10/2025 02:15:00 PM,0.971,3.9,0.971,0.0,-2.3,0.0,100,9011,102.28,0.0
02/10/2025 02:30:00 PM,0.971,3.9,0.971,0.0,-2.3,0.0,100,8974,102.3,-0.4
02/10/2025 02:45:00 PM,0.971,3.9,0.971,0.0,-2.3,0.0,100,8993,102.29,-1.3
02/10/2025 03:00:00 PM,0.968,3.9,0.968,0.0,-2.4,0.0,100,8999,102.3,-1.4
02/10/2025 03:15:00 PM,0.971,3.9,0.971,0.0,-2.4,0.0,100,8979,102.3,-1.8
02/10/2025 03:30:00 PM,0.971,3.9,0.971,0.0,-2.4,0.0,100,8974,102.3,-2.7
02/10/2025 03:45:00 PM,0.971,3.9,0.971,0.0,-2.4,0.0,100,8991,102.3,-2.9
02/10/2025 04:00:00 PM,0.971,3.9,0.971,0.0,-2.4,0.0,100,8992,102.31,-2.1
02/10/2025 04:15:00 PM,0.971,3.9,0.971,0.0,-2.4,0.0,100,8956,102.32,-1.9
02/10/2025 04:30:00 PM,0.971,3.9,0.971,0.0,-2.3,0.0,100,8931,102.32,-3.9
02/10/2025 04:45:00 PM,0.971,3.9,0.971,0.0,-2.3,0.0,100,8907,102.29,-6.4
02/10/2025 05:00:00 PM,0.971,3.9,0.971,0.0,-2.3,0.0,100,8891,102.28,-7.7
02/10/2025 05:15:00 PM,0.968,3.9,0.968,0.0,-2.3,0.0,100,8880,102.25,-8.3
02/10/2025 05:30:00 PM,0.971,3.9,0.971,0.0,-2.3,0.0,100,8870,102.24,-8.8
02/10/2025 05:45:00 PM,0.971,3.8,0.971,0.0,-2.2,0.0,100,8861,102.21,-9.1
02/10/2025 06:00:00 PM,0.971,3.8,0.971,0.0,-2.2,0.0,100,8855,102.2,-9.4
02/10/2025 06:15:00 PM,0.971,3.8,0.971,0.0,-2.2,0.0,100,8846,102.2,-9.8
02/10/2025 06:30:00 PM,0.971,3.8,0.971,0.0,-2.2,0.0,100,8840,102.18,-10.4
02/10/2025 06:45:00 PM,0.971,3.8,0.971,0.0,-2.2,0.0,100,8835,102.17,-10.9
02/10/2025 07:00:00 PM,0.971,3.8,0.971,0.0,-2.2,0.0,100,8829,102.16,-11.4
02/10/2025 07:15:00 PM,0.971,3.8,0.971,0.0,-2.2,0.0,100,8823,102.15,-11.7
02/10/2025 07:30:00 PM,0.973,3.8,0.973,0.0,-2.2,0.0,100,8820,102.15,-12.1
02/10/2025 07:45:00 PM,0.971,3.8,0.971,0.0,-2.1,0.0,100,8817,102.16,-12.3
02/10/2025 08:00:00 PM,0.971,3.8,0.971,0.0,-2.1,0.0,100,8810,102.16,-12.4
02/10/2025 08:15:00 PM,0.971,3.8,0.971,0.0,-2.1,0.0,100,8798,102.17,-12.5
02/10/2025 08:30:00 PM,0.971,3.8,0.971,0.0,-2.1,0.0,100,8798,102.17,-12.4
02/10/2025 08:45:00 PM,0.968,3.8,0.968,0.0,-2.1,0.0,100,8796,102.15,-12.0
02/10/2025 09:00:00 PM,0.968,3.8,0.968,0.0,-2.1,0.0,100,8792,102.15,-11.7
02/10/2025 09:15:00 PM,0.968,3.8,0.968,0.0,-2.1,0.0,100,8792,102.15,-11.7
02/10/2025 09:30:00 PM,0.968,3.8,0.968,0.0,-2.1,0.0,100,8783,102.13,-11.6
02/10/2025 09:45:00 PM,0.968,3.8,0.968,0.0,-2.1,0.0,100,8782,102.11,-11.7
02/10/2025 10:00:00 PM,0.968,3.8,0.968,0.0,-2.1,0.0,100,8779,102.09,-12.0
02/10/2025 10:15:00 PM,0.968,3.8,0.968,0.0,-2.1,0.0,100,8778,102.07,-12.8
02/10/2025 10:30:00 PM,0.968,3.8,0.968,0.0,-2.1,0.0,100,8763,102.06,-14.4
02/10/2025 10:45:00 PM,0.968,3.8,0.968,0.0,-2.1,0.0,100,8760,102.04,-15.7
02/10/2025 11:00:00 PM,0.966,3.8,0.966,0.0,-2.1,0.0,100,8760,102.01,-17.0
02/10/2025 11:15:00 PM,0.968,3.8,0.968,0.0,-2.1,0.0,100,8755,102.0,-17.8
02/10/2025 11:30:00 PM,0.968,3.8,0.968,0.0,-2.1,0.0,100,8753,101.99,-18.0
02/10/2025 11:45:00 PM,0.968,3.8,0.968,0.0,-2.1,0.0,100,8754,101.98,-16.9
02/11/2025 12:00:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8754,101.97,-15.0
02/11/2025 12:15:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8679,101.98,-13.6
02/11/2025 12:30:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8715,101.98,-12.6
02/11/2025 12:45:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8718,101.98,-12.0
02/11/2025 01:00:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8723,101.98,-11.7
02/11/2025 01:15:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8722,101.98,-11.4
02/11/2025 01:30:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8725,101.99,-10.9
02/11/2025 01:45:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8726,101.99,-10.6
02/11/2025 02:00:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8726,101.98,-10.3
02/11/2025 02:15:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8725,101.98,-10.2
02/11/2025 02:30:00 AM,0.968,3.8,0.968,0.0,-2.2,0.0,100,8727,101.98,-10.0
02/11/2025 02:45:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8722,101.98,-9.8
02/11/2025 03:00:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8723,101.99,-9.6
02/11/2025 03:15:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8722,102.0,-9.4
02/11/2025 03:30:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8721,102.0,-9.3
02/11/2025 03:45:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8720,102.0,-9.4
02/11/2025 04:00:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8720,101.97,-9.8
02/11/2025 04:15:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8718,101.99,-10.1
02/11/2025 04:30:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8717,101.99,-10.1
02/11/2025 04:45:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8709,102.01,-9.7
02/11/2025 05:00:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8709,102.0,-9.4
02/11/2025 05:15:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8712,101.99,-9.2
02/11/2025 05:30:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8700,101.99,-9.0
02/11/2025 05:45:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8703,101.98,-9.0
02/11/2025 06:00:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8700,101.98,-8.9
02/11/2025 06:15:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8700,101.98,-8.8
02/11/2025 06:30:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8700,101.97,-8.8
02/11/2025 06:45:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,8687,101.97,-8.4
02/11/2025 07:00:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,8687,101.97,-8.3
02/11/2025 07:15:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,8682,101.98,-8.5
02/11/2025 07:30:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8684,101.96,-8.4
02/11/2025 07:45:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,8688,101.96,-8.1
02/11/2025 08:00:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8694,101.96,-7.6
02/11/2025 08:15:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,8700,101.97,-7.0
02/11/2025 08:30:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,8707,101.96,-6.8
02/11/2025 08:45:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8707,101.95,-6.7
02/11/2025 09:00:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,8714,101.93,-6.8
02/11/2025 09:15:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,8760,101.91,-6.4
02/11/2025 09:30:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,8802,101.91,-5.0
02/11/2025 09:45:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8848,101.89,-4.0
02/11/2025 10:00:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,8889,101.87,-3.0
02/11/2025 10:15:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,8931,101.88,-2.2
02/11/2025 10:30:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,8962,101.87,-1.0
02/11/2025 10:45:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8989,101.85,-0.4
02/11/2025 11:00:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,9006,101.83,0.0
02/11/2025 11:15:00 AM,0.966,3.8,0.966,0.0,-2.2,0.0,100,9008,101.81,0.5
02/11/2025 11:30:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,8981,101.79,0.4
02/11/2025 11:45:00 AM,0.964,3.8,0.964,0.0,-2.1,0.0,100,8970,101.78,-0.1
02/11/2025 12:00:00 PM,0.964,3.8,0.964,0.0,-2.1,0.0,100,8960,101.76,-0.4
02/11/2025 12:15:00 PM,0.964,3.8,0.964,0.0,-2.1,0.0,100,8937,101.75,-0.6
02/11/2025 12:30:00 PM,0.964,3.8,0.964,0.0,-2.1,0.0,100,8921,101.74,-1.0
02/11/2025 12:45:00 PM,0.964,3.8,0.964,0.0,-2.1,0.0,100,8915,101.72,-1.0
02/11/2025 01:00:00 PM,0.966,3.8,0.966,0.0,-2.1,0.0,100,8908,101.71,-1.1
02/11/2025 01:15:00 PM,0.966,3.8,0.966,0.0,-2.1,0.0,100,8904,101.7,-1.1
02/11/2025 01:30:00 PM,0.964,3.8,0.964,0.0,-2.1,0.0,100,8895,101.68,-0.8
02/11/2025 01:45:00 PM,0.964,3.8,0.964,0.0,-2.1,0.0,100,8886,101.67,-0.8
02/11/2025 02:00:00 PM,0.964,3.8,0.964,0.0,-2.0,0.0,100,8880,101.69,-1.1
02/11/2025 02:15:00 PM,0.966,3.8,0.966,0.0,-2.0,0.0,100,8873,101.7,-1.4
02/11/2025 02:30:00 PM,0.966,3.8,0.966,0.0,-2.0,0.0,100,8864,101.73,-1.8
02/11/2025 02:45:00 PM,0.966,3.8,0.966,0.0,-2.1,0.0,100,8860,101.75,-2.1
02/11/2025 03:00:00 PM,0.968,3.8,0.968,0.0,-2.1,0.0,100,8856,101.75,-2.4
02/11/2025 03:15:00 PM,0.968,3.8,0.968,0.0,-2.1,0.0,100,8857,101.75,-2.7
02/11/2025 03:30:00 PM,0.968,3.8,0.968,0.0,-2.2,0.0,100,8884,101.74,-2.9
02/11/2025 03:45:00 PM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8909,101.76,-2.5
02/11/2025 04:00:00 PM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8912,101.79,-2.2
02/11/2025 04:15:00 PM,0.966,3.9,0.966,0.0,-2.3,0.0,100,8893,101.81,-2.5
02/11/2025 04:30:00 PM,0.966,3.9,0.966,0.0,-2.3,0.0,100,8876,101.82,-3.2
02/11/2025 04:45:00 PM,0.966,3.9,0.966,0.0,-2.3,0.0,100,8861,101.83,-3.7
02/11/2025 05:00:00 PM,0.966,3.9,0.966,0.0,-2.3,0.0,100,8852,101.85,-4.3
02/11/2025 05:15:00 PM,0.966,3.9,0.966,0.0,-2.3,0.0,100,8839,101.87,-4.9
02/11/2025 05:30:00 PM,0.966,3.9,0.966,0.0,-2.3,0.0,100,8829,101.9,-5.3
02/11/2025 05:45:00 PM,0.966,3.9,0.966,0.0,-2.3,0.0,100,8820,101.93,-5.7
02/11/2025 06:00:00 PM,0.966,3.9,0.966,0.0,-2.3,0.0,100,8815,101.96,-6.0
02/11/2025 06:15:00 PM,0.966,3.9,0.966,0.0,-2.3,0.0,100,8807,101.98,-6.2
02/11/2025 06:30:00 PM,0.966,3.9,0.966,0.0,-2.3,0.0,100,8803,102.0,-6.4
02/11/2025 06:45:00 PM,0.968,3.9,0.968,0.0,-2.3,0.0,100,8798,101.99,-6.6
02/11/2025 07:00:00 PM,0.968,3.9,0.968,0.0,-2.3,0.0,100,8794,101.99,-6.8
02/11/2025 07:15:00 PM,0.968,3.8,0.968,0.0,-2.3,0.0,100,8788,102.01,-6.9
02/11/2025 07:30:00 PM,0.968,3.8,0.968,0.0,-2.3,0.0,100,8778,102.02,-6.9
02/11/2025 07:45:00 PM,0.968,3.8,0.968,0.0,-2.3,0.0,100,8776,102.01,-6.9
02/11/2025 08:00:00 PM,0.971,3.8,0.971,0.0,-2.2,0.0,100,8772,102.02,-7.0
02/11/2025 08:15:00 PM,0.968,3.8,0.968,0.0,-2.2,0.0,100,8769,102.02,-7.0
02/11/2025 08:30:00 PM,0.968,3.8,0.968,0.0,-2.2,0.0,100,8761,102.04,-7.0
02/11/2025 08:45:00 PM,0.968,3.8,0.968,0.0,-2.2,0.0,100,8759,102.04,-7.1
02/11/2025 09:00:00 PM,0.968,3.8,0.968,0.0,-2.2,0.0,100,8759,102.05,-7.2
02/11/2025 09:15:00 PM,0.968,3.8,0.968,0.0,-2.2,0.0,100,8754,102.05,-7.3
02/11/2025 09:30:00 PM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8746,102.06,-7.4
02/11/2025 09:45:00 PM,0.968,3.8,0.968,0.0,-2.2,0.0,100,8747,102.08,-7.5
02/11/2025 10:00:00 PM,0.968,3.8,0.968,0.0,-2.2,0.0,100,8739,102.09,-7.7
02/11/2025 10:15:00 PM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8735,102.09,-7.9
02/11/2025 10:30:00 PM,0.966,3.8,0.966,0.0,-2.2,0.0,100,8730,102.1,-8.0
02/11/2025 10:45:00 PM,0.966,3.8,0.966,0.0,-2.1,0.0,100,8731,102.1,-8.0
02/11/2025 11:00:00 PM,0.966,3.8,0.966,0.0,-2.1,0.0,100,8730,102.09,-8.0
02/11/2025 11:15:00 PM,0.966,3.8,0.966,0.0,-2.1,0.0,100,8725,102.1,-8.0
02/11/2025 11:30:00 PM,0.966,3.8,0.966,0.0,-2.1,0.0,100,8725,102.09,-8.2
02/11/2025 11:45:00 PM,0.966,3.8,0.966,0.0,-2.1,0.0,100,8725,102.1,-8.5
02/12/2025 12:00:00 AM,0.966,3.8,0.966,0.0,-2.1,0.0,100,8722,102.1,-8.9
02/12/2025 12:15:00 AM,0.966,3.8,0.966,0.0,-2.1,0.0,100,8665,102.11,-8.9
02/12/2025 12:30:00 AM,0.964,3.8,0.964,0.0,-2.1,0.0,100,8686,102.11,-9.1
02/12/2025 12:45:00 AM,0.966,3.8,0.966,0.0,-2.0,0.0,100,8680,102.11,-9.4
02/12/2025 01:00:00 AM,0.966,3.8,0.966,0.0,-2.0,0.0,100,8682,102.1,-9.6
02/12/2025 01:15:00 AM,0.966,3.8,0.966,0.0,-2.0,0.0,100,8684,102.08,-9.7
02/12/2025 01:30:00 AM,0.966,3.8,0.966,0.0,-2.0,0.0,100,8684,102.1,-9.9
02/12/2025 01:45:00 AM,0.964,3.8,0.964,0.0,-2.0,0.0,100,8686,102.13,-10.2
02/12/2025 02:00:00 AM,0.964,3.8,0.964,0.0,-2.0,0.0,100,8681,102.14,-10.5
02/12/2025 02:15:00 AM,0.966,3.8,0.966,0.0,-2.0,0.0,100,8678,102.17,-10.7
02/12/2025 02:30:00 AM,0.964,3.8,0.964,0.0,-2.0,0.0,100,8680,102.17,-11.0
02/12/2025 02:45:00 AM,0.964,3.8,0.964,0.0,-2.0,0.0,100,8678,102.17,-11.3
02/12/2025 03:00:00 AM,0.964,3.8,0.964,0.0,-2.1,0.0,100,8679,102.18,-11.6
02/12/2025 03:15:00 AM,0.966,3.8,0.966,0.0,-2.1,0.0,100,8677,102.18,-11.8
02/12/2025 03:30:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,8675,102.19,-12.1
02/12/2025 03:45:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,8670,102.19,-12.4
02/12/2025 04:00:00 AM,0.964,3.8,0.964,0.0,-2.2,0.0,100,8671,102.21,-12.7
02/12/2025 04:15:00 AM,0.964,3.8,0.964,0.0,-2.3,0.0,100,8661,102.23,-13.0
02/12/2025 04:30:00 AM,0.964,3.8,0.964,0.0,-2.4,0.0,100,8662,102.24,-13.3
02/12/2025 04:45:00 AM,0.964,3.8,0.964,0.0,-2.5,0.0,100,8660,102.25,-13.7
02/12/2025 05:00:00 AM,0.962,3.8,0.962,0.0,-2.6,0.0,100,8659,102.26,-14.2
02/12/2025 05:15:00 AM,0.964,3.8,0.964,0.0,-2.7,0.0,100,8662,102.27,-14.6
02/12/2025 05:30:00 AM,0.964,3.8,0.964,0.0,-2.7,0.0,100,8654,102.29,-14.9
02/12/2025 05:45:00 AM,0.962,3.8,0.962,0.0,-2.8,0.0,100,8646,102.32,-15.2
02/12/2025 06:00:00 AM,0.962,3.8,0.962,0.0,-2.8,0.0,100,8646,102.35,-15.4
02/12/2025 06:15:00 AM,0.959,3.8,0.959,0.0,-2.9,0.0,100,8647,102.38,-15.8
02/12/2025 06:30:00 AM,0.962,3.8,0.962,0.0,-2.9,0.0,100,8640,102.39,-16.3
02/12/2025 06:45:00 AM,0.962,3.8,0.962,0.0,-2.9,0.0,100,8638,102.39,-17.0
02/12/2025 07:00:00 AM,0.962,3.8,0.962,0.0,-2.9,0.0,100,8633,102.38,-17.6
02/12/2025 07:15:00 AM,0.962,3.8,0.962,0.0,-2.9,0.0,100,8633,102.38,-17.6
02/12/2025 07:30:00 AM,0.959,3.8,0.959,0.0,-2.9,0.0,100,8627,102.39,-17.4
02/12/2025 07:45:00 AM,0.962,3.8,0.962,0.0,-2.9,0.0,100,8633,102.4,-17.1
02/12/2025 08:00:00 AM,0.962,3.8,0.962,0.0,-3.0,0.0,100,8641,102.41,-16.7
