z6-19406,Port1,Port1,Port1,Port2,Port2,Port2,Port7,Port7,Port8,Port8
# Records: 31788,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,Battery,Battery,Barometer,Barometer
Timestamps, mS/cm EC, °C Water Temperature, mS/cm Weighted EC, mS/cm EC, °C Water Temperature, mS/cm Weighted EC,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
02/09/2025 06:00:00 PM,0.0,-1.1,0.0,0.0,-1.2,0.0,100,8833,101.51,-4.2
02/09/2025 06:15:00 PM,0.0,-1.1,0.0,0.0,-1.3,0.0,100,8823,101.55,-5.1
02/09/2025 06:30:00 PM,0.0,-1.1,0.0,0.0,-1.3,0.0,100,8818,101.54,-6.1
02/09/2025 06:45:00 PM,0.0,-1.1,0.0,0.0,-1.3,0.0,100,8812,101.55,-7.0
02/09/2025 07:00:00 PM,0.0,-1.1,0.0,0.0,-1.4,0.0,100,8810,101.55,-8.2
02/09/2025 07:15:00 PM,0.0,-1.2,0.0,0.0,-1.4,0.0,100,8807,101.55,-9.3
02/09/2025 07:30:00 PM,0.0,-1.2,0.0,0.0,-1.5,0.0,100,8800,101.56,-10.3
02/09/2025 07:45:00 PM,0.0,-1.3,0.0,0.0,-1.5,0.0,100,8798,101.57,-11.0
02/09/2025 08:00:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8793,101.58,-11.9
02/09/2025 08:15:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8791,101.58,-12.5
02/09/2025 08:30:00 PM,0.0,-1.3,0.0,0.0,-1.7,0.0,100,8786,101.58,-12.6
02/09/2025 08:45:00 PM,0.0,-1.3,0.0,0.0,-1.7,0.0,100,8787,101.59,-12.5
02/09/2025 09:00:00 PM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8785,101.58,-12.3
02/09/2025 09:15:00 PM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8785,101.6,-12.0
02/09/2025 09:30:00 PM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8784,101.6,-11.9
02/09/2025 09:45:00 PM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8779,101.6,-11.9
02/09/2025 10:00:00 PM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8781,101.59,-12.0
02/09/2025 10:15:00 PM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8779,101.57,-12.2
02/09/2025 10:30:00 PM,0.0,-1.4,0.0,0.0,-1.8,0.0,100,8777,101.58,-12.3
02/09/2025 10:45:00 PM,0.0,-1.4,0.0,0.0,-1.8,0.0,100,8776,101.59,-12.3
02/09/2025 11:00:00 PM,0.0,-1.4,0.0,0.0,-1.8,0.0,100,8776,101.6,-11.8
02/09/2025 11:15:00 PM,0.0,-1.4,0.0,0.0,-1.8,0.0,100,8774,101.63,-11.5
02/09/2025 11:30:00 PM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8775,101.62,-11.4
02/09/2025 11:45:00 PM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8773,101.64,-11.2
02/10/2025 12:00:00 AM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8775,101.64,-10.8
02/10/2025 12:15:00 AM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8758,101.66,-10.2
02/10/2025 12:30:00 AM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8758,101.68,-10.0
02/10/2025 12:45:00 AM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8760,101.68,-9.6
02/10/2025 01:00:00 AM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8763,101.69,-9.3
02/10/2025 01:15:00 AM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8760,101.7,-9.0
02/10/2025 01:30:00 AM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8759,101.7,-8.8
02/10/2025 01:45:00 AM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8762,101.72,-8.6
02/10/2025 02:00:00 AM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8760,101.75,-8.4
02/10/2025 02:15:00 AM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8758,101.76,-8.2
02/10/2025 02:30:00 AM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8757,101.77,-8.2
02/10/2025 02:45:00 AM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8757,101.79,-8.1
02/10/2025 03:00:00 AM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8758,101.8,-7.9
02/10/2025 03:15:00 AM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8756,101.79,-7.9
02/10/2025 03:30:00 AM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8756,101.78,-7.9
02/10/2025 03:45:00 AM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8755,101.8,-7.9
02/10/2025 04:00:00 AM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8751,101.8,-7.8
02/10/2025 04:15:00 AM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8752,101.8,-7.7
02/10/2025 04:30:00 AM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8750,101.82,-7.8
02/10/2025 04:45:00 AM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8750,101.83,-7.8
02/10/2025 05:00:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8751,101.84,-7.8
02/10/2025 05:15:00 AM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8749,101.85,-8.0
02/10/2025 05:30:00 AM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8747,101.87,-8.1
02/10/2025 05:45:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8742,101.89,-8.0
02/10/2025 06:00:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8740,101.9,-8.0
02/10/2025 06:15:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8742,101.91,-7.9
02/10/2025 06:30:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8741,101.92,-7.9
02/10/2025 06:45:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8740,101.93,-7.9
02/10/2025 07:00:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8739,101.96,-8.1
02/10/2025 07:15:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8738,101.99,-8.2
02/10/2025 07:30:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8736,102.0,-8.1
02/10/2025 07:45:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8735,102.02,-8.1
02/10/2025 08:00:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8732,102.04,-7.9
02/10/2025 08:15:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8734,102.05,-7.6
02/10/2025 08:30:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8734,102.06,-7.1
02/10/2025 08:45:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8733,102.08,-6.5
02/10/2025 09:00:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8732,102.09,-6.0
02/10/2025 09:15:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8735,102.1,-5.6
02/10/2025 09:30:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8737,102.1,-5.0
02/10/2025 09:45:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8739,102.1,-4.5
02/10/2025 10:00:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8743,102.11,-4.1
02/10/2025 10:15:00 AM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8748,102.12,-3.5
02/10/2025 10:30:00 AM,0.0,-1.4,0.0,0.0,-1.6,0.0,100,8751,102.12,-3.0
02/10/2025 10:45:00 AM,0.0,-1.4,0.0,0.0,-1.6,0.0,100,8763,102.13,-2.5
02/10/2025 11:00:00 AM,0.0,-1.4,0.0,0.0,-1.6,0.0,100,8769,102.13,-2.0
02/10/2025 11:15:00 AM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8780,102.13,-1.6
02/10/2025 11:30:00 AM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8786,102.15,-1.8
02/10/2025 11:45:00 AM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8796,102.14,-2.0
02/10/2025 12:00:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8812,102.13,-1.6
02/10/2025 12:15:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8820,102.12,-1.7
02/10/2025 12:30:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8834,102.11,-1.9
02/10/2025 12:45:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8839,102.1,-2.1
02/10/2025 01:00:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8840,102.11,-2.6
02/10/2025 01:15:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8837,102.1,-3.0
02/10/2025 01:30:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8842,102.1,-3.1
02/10/2025 01:45:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8842,102.11,-3.1
02/10/2025 02:00:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8843,102.11,-3.6
02/10/2025 02:15:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8842,102.13,-3.9
02/10/2025 02:30:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8842,102.14,-4.3
02/10/2025 02:45:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8840,102.17,-4.6
02/10/2025 03:00:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8840,102.18,-4.8
02/10/2025 03:15:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8839,102.2,-5.1
02/10/2025 03:30:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8835,102.22,-5.6
02/10/2025 03:45:00 PM,0.0,-1.3,0.0,0.0,-1.6,0.0,100,8833,102.24,-6.0
02/10/2025 04:00:00 PM,0.0,-1.3,0.0,0.0,-1.7,0.0,100,8827,102.25,-6.1
02/10/2025 04:15:00 PM,0.0,-1.3,0.0,0.0,-1.7,0.0,100,8821,102.25,-6.4
02/10/2025 04:30:00 PM,0.0,-1.3,0.0,0.0,-1.7,0.0,100,8817,102.26,-6.5
02/10/2025 04:45:00 PM,0.0,-1.3,0.0,0.0,-1.7,0.0,100,8814,102.26,-6.6
02/10/2025 05:00:00 PM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8811,102.25,-7.3
02/10/2025 05:15:00 PM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8801,102.25,-8.2
02/10/2025 05:30:00 PM,0.0,-1.4,0.0,0.0,-1.7,0.0,100,8799,102.26,-9.3
02/10/2025 05:45:00 PM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8790,102.26,-10.6
02/10/2025 06:00:00 PM,0.0,-1.5,0.0,0.0,-1.9,0.0,100,8789,102.24,-11.8
02/10/2025 06:15:00 PM,0.0,-1.6,0.0,0.0,-2.0,0.0,100,8787,102.24,-13.3
02/10/2025 06:30:00 PM,0.0,-1.7,0.0,0.0,-2.1,0.0,100,8780,102.23,-14.6
02/10/2025 06:45:00 PM,0.0,-1.7,0.0,0.0,-2.2,0.0,100,8778,102.22,-15.4
02/10/2025 07:00:00 PM,0.0,-1.7,0.0,0.0,-2.2,0.0,100,8772,102.24,-16.1
02/10/2025 07:15:00 PM,0.0,-1.8,0.0,0.0,-2.3,0.0,100,8769,102.25,-16.6
02/10/2025 07:30:00 PM,0.0,-1.9,0.0,0.0,-2.3,0.0,100,8763,102.24,-17.7
02/10/2025 07:45:00 PM,0.0,-2.0,0.0,0.0,-2.5,0.0,100,8757,102.24,-18.7
02/10/2025 08:00:00 PM,0.0,-2.0,0.0,0.0,-2.6,0.0,100,8760,102.24,-19.4
02/10/2025 08:15:00 PM,0.0,-2.1,0.0,0.0,-2.6,0.0,100,8763,102.25,-19.0
02/10/2025 08:30:00 PM,0.0,-2.2,0.0,0.0,-2.7,0.0,100,8766,102.26,-19.4
02/10/2025 08:45:00 PM,0.0,-2.2,0.0,0.0,-2.7,0.0,100,8758,102.27,-19.7
02/10/2025 09:00:00 PM,0.0,-2.2,0.0,0.0,-2.8,0.0,100,8749,102.26,-20.4
02/10/2025 09:15:00 PM,0.0,-2.3,0.0,0.0,-2.8,0.0,100,8674,102.27,-20.7
02/10/2025 09:30:00 PM,0.0,-2.3,0.0,0.0,-2.9,0.0,100,8684,102.26,-20.2
02/10/2025 09:45:00 PM,0.0,-2.3,0.0,0.0,-2.9,0.0,100,8684,102.25,-20.0
02/10/2025 10:00:00 PM,0.0,-2.3,0.0,0.0,-2.9,0.0,100,8685,102.24,-19.8
02/10/2025 10:15:00 PM,0.0,-2.3,0.0,0.0,-2.9,0.0,100,8636,102.24,-19.7
02/10/2025 10:30:00 PM,0.0,-2.4,0.0,0.0,-2.9,0.0,100,8635,102.23,-20.0
02/10/2025 10:45:00 PM,0.0,-2.5,0.0,0.0,-2.9,0.0,100,8633,102.21,-20.3
02/10/2025 11:00:00 PM,0.0,-2.5,0.0,0.0,-3.0,0.0,100,8632,102.19,-20.4
02/10/2025 11:15:00 PM,0.0,-2.6,0.0,0.0,-3.0,0.0,100,8631,102.18,-20.8
02/10/2025 11:30:00 PM,0.0,-2.6,0.0,0.0,-3.1,0.0,100,8627,102.17,-21.2
02/10/2025 11:45:00 PM,0.0,-2.7,0.0,0.0,-3.2,0.0,100,8622,102.16,-21.6
02/11/2025 12:00:00 AM,0.0,-2.7,0.0,0.0,-3.2,0.0,100,8621,102.16,-21.9
02/11/2025 12:15:00 AM,0.0,-2.7,0.0,0.0,-3.3,0.0,98,7786,102.15,-21.8
02/11/2025 12:30:00 AM,0.0,-2.7,0.0,0.0,-3.3,0.0,100,8564,102.15,-22.0
02/11/2025 12:45:00 AM,0.0,-2.8,0.0,0.0,-3.3,0.0,100,8547,102.15,-22.0
02/11/2025 01:00:00 AM,0.0,-2.8,0.0,0.0,-3.3,0.0,100,8551,102.14,-21.5
02/11/2025 01:15:00 AM,0.0,-2.8,0.0,0.0,-3.4,0.0,100,8569,102.13,-19.8
02/11/2025 01:30:00 AM,0.0,-2.8,0.0,0.0,-3.4,0.0,100,8589,102.11,-18.2
02/11/2025 01:45:00 AM,0.0,-2.8,0.0,0.0,-3.3,0.0,100,8603,102.1,-17.4
02/11/2025 02:00:00 AM,0.0,-2.9,0.0,0.0,-3.3,0.0,100,8611,102.1,-17.2
02/11/2025 02:15:00 AM,0.0,-2.8,0.0,0.0,-3.3,0.0,100,8620,102.1,-16.4
02/11/2025 02:30:00 AM,0.0,-2.8,0.0,0.0,-3.3,0.0,100,8629,102.09,-14.6
02/11/2025 02:45:00 AM,0.0,-2.8,0.0,0.0,-3.4,0.0,100,8639,102.08,-13.0
02/11/2025 03:00:00 AM,0.0,-2.8,0.0,0.0,-3.4,0.0,100,8652,102.09,-12.0
02/11/2025 03:15:00 AM,0.0,-2.7,0.0,0.0,-3.4,0.0,100,8656,102.12,-11.4
02/11/2025 03:30:00 AM,0.0,-2.7,0.0,0.0,-3.4,0.0,100,8658,102.12,-11.2
02/11/2025 03:45:00 AM,0.0,-2.7,0.0,0.0,-3.3,0.0,100,8661,102.12,-11.3
02/11/2025 04:00:00 AM,0.0,-2.7,0.0,0.0,-3.3,0.0,100,8665,102.14,-11.5
02/11/2025 04:15:00 AM,0.0,-2.6,0.0,0.0,-3.3,0.0,100,8669,102.13,-11.3
02/11/2025 04:30:00 AM,0.0,-2.6,0.0,0.0,-3.3,0.0,100,8673,102.14,-11.2
02/11/2025 04:45:00 AM,0.0,-2.6,0.0,0.0,-3.3,0.0,100,8672,102.15,-10.9
02/11/2025 05:00:00 AM,0.0,-2.6,0.0,0.0,-3.2,0.0,100,8675,102.15,-10.6
02/11/2025 05:15:00 AM,0.0,-2.6,0.0,0.0,-3.2,0.0,100,8677,102.15,-10.6
02/11/2025 05:30:00 AM,0.0,-2.6,0.0,0.0,-3.2,0.0,100,8676,102.14,-11.2
02/11/2025 05:45:00 AM,0.0,-2.6,0.0,0.0,-3.0,0.0,100,8678,102.13,-12.1
02/11/2025 06:00:00 AM,0.0,-2.6,0.0,0.0,-3.0,0.0,100,8678,102.11,-13.1
02/11/2025 06:15:00 AM,0.0,-2.7,0.0,0.0,-3.0,0.0,100,8674,102.09,-14.2
02/11/2025 06:30:00 AM,0.0,-2.7,0.0,0.0,-3.0,0.0,100,8674,102.1,-15.2
02/11/2025 06:45:00 AM,0.0,-2.7,0.0,0.0,-3.2,0.0,100,8672,102.12,-15.5
02/11/2025 07:00:00 AM,0.0,-2.7,0.0,0.0,-3.2,0.0,100,8673,102.12,-15.1
02/11/2025 07:15:00 AM,0.0,-2.7,0.0,0.0,-3.2,0.0,100,8666,102.14,-14.8
02/11/2025 07:30:00 AM,0.0,-2.7,0.0,0.0,-3.2,0.0,100,8675,102.13,-13.6
02/11/2025 07:45:00 AM,0.0,-2.7,0.0,0.0,-3.2,0.0,100,8686,102.15,-12.2
02/11/2025 08:00:00 AM,0.0,-2.7,0.0,0.0,-3.2,0.0,100,8695,102.16,-10.9
02/11/2025 08:15:00 AM,0.0,-2.7,0.0,0.0,-3.2,0.0,100,8718,102.15,-10.3
02/11/2025 08:30:00 AM,0.0,-2.7,0.0,0.0,-3.2,0.0,100,8748,102.17,-9.4
02/11/2025 08:45:00 AM,0.0,-2.7,0.0,0.0,-3.3,0.0,100,8754,102.17,-8.4
02/11/2025 09:00:00 AM,0.0,-2.7,0.0,0.0,-3.2,0.0,100,8803,102.16,-7.8
02/11/2025 09:15:00 AM,0.0,-2.6,0.0,0.0,-3.2,0.0,100,8852,102.13,-6.9
02/11/2025 09:30:00 AM,0.0,-2.6,0.0,0.0,-3.2,0.0,100,8907,102.08,-5.0
02/11/2025 09:45:00 AM,0.0,-2.6,0.0,0.0,-3.1,0.0,100,8956,102.06,-3.4
02/11/2025 10:00:00 AM,0.0,-2.6,0.0,0.0,-3.0,0.0,100,8993,102.06,-2.1
02/11/2025 10:15:00 AM,0.0,-2.5,0.0,0.0,-3.0,0.0,100,9022,102.05,-1.1
02/11/2025 10:30:00 AM,0.0,-2.5,0.0,0.0,-2.9,0.0,100,9049,102.03,0.1
02/11/2025 10:45:00 AM,0.0,-2.4,0.0,0.0,-2.9,0.0,100,9064,102.02,1.1
02/11/2025 11:00:00 AM,0.0,-2.3,0.0,0.0,-2.9,0.0,100,9072,102.01,1.5
02/11/2025 11:15:00 AM,0.0,-2.3,0.0,0.0,-2.8,0.0,100,9077,102.01,1.9
02/11/2025 11:30:00 AM,0.0,-2.3,0.0,0.0,-2.8,0.0,100,9078,102.0,2.2
02/11/2025 11:45:00 AM,0.0,-2.3,0.0,0.0,-2.7,0.0,100,9075,101.98,2.6
02/11/2025 12:00:00 PM,0.0,-2.2,0.0,0.0,-2.7,0.0,100,9057,101.96,2.7
02/11/2025 12:15:00 PM,0.0,-2.2,0.0,0.0,-2.6,0.0,100,9041,101.93,2.7
02/11/2025 12:30:00 PM,0.0,-2.2,0.0,0.0,-2.6,0.0,100,9012,101.91,2.2
02/11/2025 12:45:00 PM,0.0,-2.1,0.0,0.0,-2.5,0.0,100,9006,101.9,1.3
02/11/2025 01:00:00 PM,0.0,-2.1,0.0,0.0,-2.4,0.0,100,9029,101.86,1.6
02/11/2025 01:15:00 PM,0.0,-2.1,0.0,0.0,-2.3,0.0,100,9027,101.84,2.0
02/11/2025 01:30:00 PM,0.0,-2.0,0.0,0.0,-2.3,0.0,100,9022,101.81,2.4
02/11/2025 01:45:00 PM,0.0,-2.0,0.0,0.0,-2.2,0.0,100,9031,101.79,2.5
02/11/2025 02:00:00 PM,0.0,-2.0,0.0,0.0,-2.2,0.0,100,9035,101.76,3.2
02/11/2025 02:15:00 PM,0.0,-1.9,0.0,0.0,-2.2,0.0,100,9032,101.75,3.7
02/11/2025 02:30:00 PM,0.0,-1.9,0.0,0.0,-2.1,0.0,100,9036,101.73,3.8
02/11/2025 02:45:00 PM,0.0,-1.8,0.0,0.0,-2.1,0.0,100,9051,101.73,4.6
02/11/2025 03:00:00 PM,0.0,-1.7,0.0,0.0,-2.1,0.0,100,9041,101.74,5.9
02/11/2025 03:15:00 PM,0.0,-1.7,0.0,0.0,-2.0,0.0,100,9016,101.73,6.2
02/11/2025 03:30:00 PM,0.0,-1.7,0.0,0.0,-2.0,0.0,100,8994,101.73,5.8
02/11/2025 03:45:00 PM,0.0,-1.7,0.0,0.0,-2.0,0.0,100,8985,101.74,5.5
02/11/2025 04:00:00 PM,0.0,-1.6,0.0,0.0,-1.9,0.0,100,8972,101.75,5.5
02/11/2025 04:15:00 PM,0.0,-1.6,0.0,0.0,-1.9,0.0,100,8946,101.76,4.9
02/11/2025 04:30:00 PM,0.0,-1.6,0.0,0.0,-1.8,0.0,100,8931,101.76,3.6
02/11/2025 04:45:00 PM,0.0,-1.6,0.0,0.0,-1.8,0.0,100,8917,101.77,2.7
02/11/2025 05:00:00 PM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8900,101.78,1.8
02/11/2025 05:15:00 PM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8889,101.78,1.1
02/11/2025 05:30:00 PM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8880,101.81,0.5
02/11/2025 05:45:00 PM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8871,101.82,0.1
02/11/2025 06:00:00 PM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8864,101.83,-0.3
02/11/2025 06:15:00 PM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8859,101.84,-0.5
02/11/2025 06:30:00 PM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8852,101.85,-0.8
02/11/2025 06:45:00 PM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8849,101.86,-1.1
02/11/2025 07:00:00 PM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8844,101.87,-2.2
02/11/2025 07:15:00 PM,0.0,-1.5,0.0,0.0,-1.7,0.0,100,8839,101.89,-3.3
02/11/2025 07:30:00 PM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8834,101.9,-4.1
02/11/2025 07:45:00 PM,0.0,-1.5,0.0,0.0,-1.8,0.0,100,8829,101.89,-4.8
02/11/2025 08:00:00 PM,0.0,-1.5,0.0,0.0,-1.9,0.0,100,8824,101.91,-5.4
02/11/2025 08:15:00 PM,0.0,-1.5,0.0,0.0,-1.9,0.0,100,8821,101.93,-5.7
02/11/2025 08:30:00 PM,0.0,-1.5,0.0,0.0,-2.0,0.0,100,8817,101.93,-6.1
02/11/2025 08:45:00 PM,0.0,-1.5,0.0,0.0,-2.0,0.0,100,8815,101.95,-6.3
02/11/2025 09:00:00 PM,0.0,-1.5,0.0,0.0,-2.0,0.0,100,8812,101.96,-6.4
02/11/2025 09:15:00 PM,0.0,-1.5,0.0,0.0,-2.0,0.0,100,8810,101.98,-6.5
02/11/2025 09:30:00 PM,0.0,-1.5,0.0,0.0,-2.1,0.0,100,8807,102.01,-6.7
02/11/2025 09:45:00 PM,0.0,-1.6,0.0,0.0,-2.1,0.0,100,8803,102.04,-6.8
02/11/2025 10:00:00 PM,0.0,-1.6,0.0,0.0,-2.1,0.0,100,8801,102.05,-6.9
02/11/2025 10:15:00 PM,0.0,-1.6,0.0,0.0,-2.1,0.0,100,8796,102.04,-7.0
02/11/2025 10:30:00 PM,0.0,-1.6,0.0,0.0,-2.2,0.0,100,8798,102.03,-7.2
02/11/2025 10:45:00 PM,0.0,-1.6,0.0,0.0,-2.2,0.0,100,8797,102.03,-7.3
02/11/2025 11:00:00 PM,0.0,-1.6,0.0,0.0,-2.2,0.0,100,8795,102.04,-7.4
02/11/2025 11:15:00 PM,0.0,-1.7,0.0,0.0,-2.2,0.0,100,8795,102.06,-7.4
02/11/2025 11:30:00 PM,0.0,-1.7,0.0,0.0,-2.2,0.0,100,8792,102.06,-7.4
02/11/2025 11:45:00 PM,0.0,-1.7,0.0,0.0,-2.2,0.0,100,8790,102.08,-7.4
02/12/2025 12:00:00 AM,0.0,-1.7,0.0,0.0,-2.2,0.0,100,8785,102.08,-7.5
02/12/2025 12:15:00 AM,0.0,-1.7,0.0,0.0,-2.2,0.0,100,8726,102.09,-7.3
02/12/2025 12:30:00 AM,0.0,-1.7,0.0,0.0,-2.2,0.0,100,8759,102.09,-7.4
02/12/2025 12:45:00 AM,0.0,-1.7,0.0,0.0,-2.2,0.0,100,8757,102.08,-7.5
02/12/2025 01:00:00 AM,0.0,-1.7,0.0,0.0,-2.2,0.0,100,8760,102.07,-7.6
02/12/2025 01:15:00 AM,0.0,-1.7,0.0,0.0,-2.2,0.0,100,8758,102.06,-7.8
02/12/2025 01:30:00 AM,0.0,-1.7,0.0,0.0,-2.2,0.0,100,8762,102.07,-8.1
02/12/2025 01:45:00 AM,0.0,-1.7,0.0,0.0,-2.2,0.0,100,8759,102.07,-8.6
02/12/2025 02:00:00 AM,0.0,-1.7,0.0,0.0,-2.2,0.0,100,8757,102.07,-8.8
02/12/2025 02:15:00 AM,0.0,-1.8,0.0,0.0,-2.2,0.0,100,8757,102.08,-8.8
02/12/2025 02:30:00 AM,0.0,-1.8,0.0,0.0,-2.2,0.0,100,8759,102.1,-8.6
02/12/2025 02:45:00 AM,0.0,-1.8,0.0,0.0,-2.2,0.0,100,8754,102.1,-8.6
02/12/2025 03:00:00 AM,0.0,-1.8,0.0,0.0,-2.2,0.0,100,8754,102.08,-8.5
02/12/2025 03:15:00 AM,0.0,-1.7,0.0,0.0,-2.2,0.0,100,8755,102.1,-8.5
02/12/2025 03:30:00 AM,0.0,-1.8,0.0,0.0,-2.2,0.0,100,8753,102.08,-8.5
02/12/2025 03:45:00 AM,0.0,-1.8,0.0,0.0,-2.2,0.0,100,8751,102.09,-8.6
02/12/2025 04:00:00 AM,0.0,-1.8,0.0,0.0,-2.2,0.0,100,8750,102.1,-9.0
02/12/2025 04:15:00 AM,0.0,-1.8,0.0,0.0,-2.2,0.0,100,8748,102.12,-9.4
02/12/2025 04:30:00 AM,0.0,-1.9,0.0,0.0,-2.3,0.0,100,8744,102.14,-9.9
02/12/2025 04:45:00 AM,0.0,-1.9,0.0,0.0,-2.3,0.0,100,8748,102.17,-10.0
02/12/2025 05:00:00 AM,0.0,-1.9,0.0,0.0,-2.3,0.0,100,8744,102.18,-9.8
02/12/2025 05:15:00 AM,0.0,-1.9,0.0,0.0,-2.4,0.0,100,8744,102.2,-9.8
02/12/2025 05:30:00 AM,0.0,-2.0,0.0,0.0,-2.5,0.0,100,8745,102.22,-9.9
02/12/2025 05:45:00 AM,0.0,-2.0,0.0,0.0,-2.6,0.0,100,8744,102.27,-10.0
02/12/2025 06:00:00 AM,0.0,-2.0,0.0,0.0,-2.6,0.0,100,8742,102.3,-10.2
02/12/2025 06:15:00 AM,0.0,-2.0,0.0,0.0,-2.7,0.0,100,8742,102.29,-10.5
02/12/2025 06:30:00 AM,0.0,-2.1,0.0,0.0,-2.7,0.0,100,8739,102.3,-10.9
02/12/2025 06:45:00 AM,0.0,-2.1,0.0,0.0,-2.7,0.0,100,8737,102.31,-11.3
02/12/2025 07:00:00 AM,0.0,-2.1,0.0,0.0,-2.8,0.0,100,8737,102.32,-11.7
