z6-14353,,Port7,Port7,Port8,Port8, 
07/15/2022 06:30:00 PM,30,2100,7936,10132,7712,UTC-04:00
07/15/2022 06:45:00 PM,31,2100,7936,10132,7660,UTC-04:00
07/15/2022 07:00:00 PM,32,2100,7939,10130,7609,UTC-04:00
07/15/2022 07:15:00 PM,33,2100,7938,10130,7565,UTC-04:00
07/15/2022 07:30:00 PM,34,2100,7936,10131,7518,UTC-04:00
07/15/2022 07:45:00 PM,35,2100,7936,10131,7439,UTC-04:00
07/15/2022 08:00:00 PM,36,2100,7935,10132,7329,UTC-04:00
07/15/2022 08:15:00 PM,37,2100,7932,10131,7211,UTC-04:00
07/15/2022 08:30:00 PM,38,2100,7930,10132,7090,UTC-04:00
07/15/2022 08:45:00 PM,39,2100,7930,10132,6974,UTC-04:00
07/15/2022 09:00:00 PM,40,2100,7931,10132,6870,UTC-04:00
07/15/2022 09:15:00 PM,41,2100,7928,10134,6780,UTC-04:00
07/15/2022 09:30:00 PM,42,2100,7926,10136,6704,UTC-04:00
07/15/2022 09:45:00 PM,43,2100,7924,10137,6642,UTC-04:00
07/15/2022 10:00:00 PM,44,2100,7926,10139,6590,UTC-04:00
07/15/2022 10:15:00 PM,45,2100,7925,10140,6533,UTC-04:00
07/15/2022 10:30:00 PM,46,2100,7925,10141,6494,UTC-04:00
07/15/2022 10:45:00 PM,47,2100,7924,10141,6470,UTC-04:00
07/15/2022 11:00:00 PM,48,2100,7923,10141,6449,UTC-04:00
07/15/2022 11:15:00 PM,49,2100,7921,10141,6433,UTC-04:00
07/15/2022 11:30:00 PM,50,2100,7923,10142,6413,UTC-04:00
07/15/2022 11:45:00 PM,51,2100,7923,10144,6400,UTC-04:00
07/16/2022 12:00:00 AM,52,2100,7922,10145,6378,UTC-04:00
07/16/2022 12:15:00 AM,54,2100,7916,10145,6383,UTC-04:00
07/16/2022 12:30:00 AM,55,2100,7919,10145,6402,UTC-04:00
07/16/2022 12:45:00 AM,56,2100,7917,10145,6422,UTC-04:00
07/16/2022 01:00:00 AM,57,2100,7917,10145,6421,UTC-04:00
07/16/2022 01:15:00 AM,58,2100,7917,10144,6429,UTC-04:00
07/16/2022 01:30:00 AM,59,2100,7918,10143,6433,UTC-04:00
07/16/2022 01:45:00 AM,60,2100,7915,10142,6411,UTC-04:00
07/16/2022 02:00:00 AM,61,2100,7918,10143,6380,UTC-04:00
07/16/2022 02:15:00 AM,62,2100,7916,10142,6353,UTC-04:00
07/16/2022 02:30:00 AM,63,2100,7919,10143,6326,UTC-04:00
07/16/2022 02:45:00 AM,64,2100,7917,10143,6310,UTC-04:00
07/16/2022 03:00:00 AM,65,2100,7916,10144,6289,UTC-04:00
07/16/2022 03:15:00 AM,66,2100,7915,10143,6280,UTC-04:00
07/16/2022 03:30:00 AM,67,2100,7914,10144,6264,UTC-04:00
07/16/2022 03:45:00 AM,68,2100,7915,10143,6257,UTC-04:00
07/16/2022 04:00:00 AM,69,2100,7916,10142,6251,UTC-04:00
07/16/2022 04:15:00 AM,70,2100,7915,10142,6250,UTC-04:00
07/16/2022 04:30:00 AM,71,2100,7915,10143,6244,UTC-04:00
07/16/2022 04:45:00 AM,72,2100,7914,10144,6212,UTC-04:00
07/16/2022 05:00:00 AM,73,2100,7916,10142,6197,UTC-04:00
07/16/2022 05:15:00 AM,74,2100,7917,10143,6183,UTC-04:00
07/16/2022 05:30:00 AM,75,2100,7912,10144,6160,UTC-04:00
07/16/2022 05:45:00 AM,76,2100,7913,10144,6162,UTC-04:00
07/16/2022 06:00:00 AM,77,2100,7914,10143,6183,UTC-04:00
07/16/2022 06:15:00 AM,78,2100,7914,10142,6203,UTC-04:00
07/16/2022 06:30:00 AM,79,2100,7912,10142,6230,UTC-04:00
07/16/2022 06:45:00 AM,80,2100,7915,10143,6271,UTC-04:00
07/16/2022 07:00:00 AM,81,2100,7913,10143,6321,UTC-04:00
07/16/2022 07:15:00 AM,82,2100,7915,10142,6385,UTC-04:00
07/16/2022 07:30:00 AM,83,2100,7914,10142,6451,UTC-04:00
07/16/2022 07:45:00 AM,84,2100,7922,10142,6524,UTC-04:00
07/16/2022 08:00:00 AM,85,2100,7923,10141,6613,UTC-04:00
07/16/2022 08:15:00 AM,86,2100,7924,10140,6700,UTC-04:00
07/16/2022 08:30:00 AM,87,2100,7926,10140,6788,UTC-04:00
07/16/2022 08:45:00 AM,88,2100,7932,10138,6858,UTC-04:00
07/16/2022 09:00:00 AM,89,2100,7934,10136,6938,UTC-04:00
07/16/2022 09:15:00 AM,90,2100,7941,10134,7018,UTC-04:00
07/16/2022 09:30:00 AM,91,2100,7943,10132,7120,UTC-04:00
07/16/2022 09:45:00 AM,92,2100,7956,10131,7261,UTC-04:00
07/16/2022 10:00:00 AM,93,2100,7966,10128,7420,UTC-04:00
07/16/2022 10:15:00 AM,94,2100,7979,10127,7582,UTC-04:00
07/16/2022 10:30:00 AM,95,2100,7991,10125,7762,UTC-04:00
07/16/2022 10:45:00 AM,96,2100,8007,10124,7944,UTC-04:00
07/16/2022 11:00:00 AM,97,2100,8015,10122,8123,UTC-04:00
07/16/2022 11:15:00 AM,98,2100,8033,10121,8284,UTC-04:00
07/16/2022 11:30:00 AM,99,2100,8041,10119,8452,UTC-04:00
07/16/2022 11:45:00 AM,100,2100,8047,10118,8544,UTC-04:00
07/16/2022 12:00:00 PM,101,2100,8050,10118,8550,UTC-04:00
07/16/2022 12:15:00 PM,102,2100,8055,10116,8531,UTC-04:00
07/16/2022 12:30:00 PM,103,2100,8061,10115,8589,UTC-04:00
07/16/2022 12:45:00 PM,104,2100,8061,10113,8614,UTC-04:00
07/16/2022 01:00:00 PM,105,2100,8068,10110,8564,UTC-04:00
07/16/2022 01:15:00 PM,106,2100,8070,10108,8614,UTC-04:00
07/16/2022 01:30:00 PM,107,2100,8077,10106,8716,UTC-04:00
07/16/2022 01:45:00 PM,108,2100,8078,10103,8814,UTC-04:00
07/16/2022 02:00:00 PM,109,2100,8078,10101,8878,UTC-04:00
07/16/2022 02:15:00 PM,110,2100,8076,10100,8795,UTC-04:00
07/16/2022 02:30:00 PM,111,2100,8071,10101,8665,UTC-04:00
07/16/2022 02:45:00 PM,112,2100,8072,10100,8429,UTC-04:00
07/16/2022 03:00:00 PM,113,2100,8070,10098,8395,UTC-04:00
07/16/2022 03:15:00 PM,114,2100,8070,10097,8463,UTC-04:00
07/16/2022 03:30:00 PM,115,2100,8070,10095,8457,UTC-04:00
07/16/2022 03:45:00 PM,116,2100,8071,10093,8464,UTC-04:00
07/16/2022 04:00:00 PM,117,2100,8067,10093,8327,UTC-04:00
07/16/2022 04:15:00 PM,118,2100,8062,10093,8151,UTC-04:00
07/16/2022 04:30:00 PM,119,2100,8064,10091,8051,UTC-04:00
07/16/2022 04:45:00 PM,120,2100,8061,10089,7989,UTC-04:00
07/16/2022 05:00:00 PM,121,2100,8064,10088,7927,UTC-04:00
07/16/2022 05:15:00 PM,122,2100,8063,10085,7899,UTC-04:00
07/16/2022 05:30:00 PM,123,2100,8064,10082,7956,UTC-04:00
07/16/2022 05:45:00 PM,124,2100,8062,10079,8005,UTC-04:00
07/16/2022 06:00:00 PM,125,2100,8061,10078,7961,UTC-04:00
07/16/2022 06:15:00 PM,126,2100,8061,10077,7898,UTC-04:00
07/16/2022 06:30:00 PM,127,2100,8060,10076,7879,UTC-04:00
07/16/2022 06:45:00 PM,128,2100,8059,10076,7791,UTC-04:00
07/16/2022 07:00:00 PM,129,2100,8055,10077,7742,UTC-04:00
07/16/2022 07:15:00 PM,130,2100,8059,10077,7695,UTC-04:00
07/16/2022 07:30:00 PM,131,2100,8054,10079,7628,UTC-04:00
07/16/2022 07:45:00 PM,132,2100,8053,10079,7531,UTC-04:00
07/16/2022 08:00:00 PM,133,2100,8051,10080,7421,UTC-04:00
07/16/2022 08:15:00 PM,134,2100,8049,10081,7343,UTC-04:00
07/16/2022 08:30:00 PM,135,2100,8048,10082,7265,UTC-04:00
07/16/2022 08:45:00 PM,136,2100,8047,10084,7177,UTC-04:00
07/16/2022 09:00:00 PM,137,2100,8047,10086,7109,UTC-04:00
07/16/2022 09:15:00 PM,138,2100,8047,10089,7055,UTC-04:00
07/16/2022 09:30:00 PM,139,2100,8046,10091,7013,UTC-04:00
07/16/2022 09:45:00 PM,140,2100,8043,10093,6975,UTC-04:00
07/16/2022 10:00:00 PM,141,2100,8042,10096,6931,UTC-04:00
07/16/2022 10:15:00 PM,142,2100,8042,10098,6884,UTC-04:00
07/16/2022 10:30:00 PM,143,2100,8040,10098,6834,UTC-04:00
07/16/2022 10:45:00 PM,144,2100,8043,10099,6786,UTC-04:00
07/16/2022 11:00:00 PM,145,2100,8041,10099,6748,UTC-04:00
07/16/2022 11:15:00 PM,146,2100,8039,10099,6721,UTC-04:00
07/16/2022 11:30:00 PM,147,2100,8040,10099,6699,UTC-04:00
07/16/2022 11:45:00 PM,148,2100,8041,10099,6684,UTC-04:00
07/17/2022 12:00:00 AM,149,2100,8039,10100,6669,UTC-04:00
07/17/2022 12:15:00 AM,151,2100,8018,10100,6677,UTC-04:00
07/17/2022 12:15:00 AM,152,2100,8026,10100,6682,UTC-04:00
07/17/2022 12:30:00 AM,153,2100,8029,10101,6666,UTC-04:00
07/17/2022 12:45:00 AM,154,2100,8027,10100,6640,UTC-04:00
07/17/2022 01:00:00 AM,155,2100,8026,10100,6613,UTC-04:00
07/17/2022 01:15:00 AM,156,2100,8028,10101,6592,UTC-04:00
07/17/2022 01:30:00 AM,157,2100,8025,10102,6573,UTC-04:00
07/17/2022 01:45:00 AM,158,2100,8025,10101,6558,UTC-04:00
07/17/2022 02:00:00 AM,159,2100,8026,10099,6540,UTC-04:00
07/17/2022 02:15:00 AM,160,2100,8026,10099,6516,UTC-04:00
07/17/2022 02:30:00 AM,161,2100,8025,10098,6505,UTC-04:00
07/17/2022 02:45:00 AM,162,2100,8026,10100,6495,UTC-04:00
07/17/2022 03:00:00 AM,163,2100,8023,10100,6479,UTC-04:00
07/17/2022 03:15:00 AM,164,2100,8024,10101,6476,UTC-04:00
07/17/2022 03:30:00 AM,165,2100,8023,10100,6470,UTC-04:00
07/17/2022 03:45:00 AM,166,2100,8026,10100,6464,UTC-04:00
07/17/2022 04:00:00 AM,167,2100,8026,10100,6449,UTC-04:00
07/17/2022 04:15:00 AM,168,2100,8023,10100,6428,UTC-04:00
07/17/2022 04:30:00 AM,169,2100,8025,10099,6406,UTC-04:00
07/17/2022 04:45:00 AM,170,2100,8024,10099,6392,UTC-04:00
07/17/2022 05:00:00 AM,171,2100,8024,10099,6378,UTC-04:00
07/17/2022 05:15:00 AM,172,2100,8022,10100,6375,UTC-04:00
07/17/2022 05:30:00 AM,173,2100,8024,10101,6362,UTC-04:00
07/17/2022 05:45:00 AM,174,2100,8022,10101,6349,UTC-04:00
07/17/2022 06:00:00 AM,175,2100,8023,10101,6344,UTC-04:00
07/17/2022 06:15:00 AM,176,2100,8020,10102,6352,UTC-04:00
07/17/2022 06:30:00 AM,177,2100,8021,10104,6366,UTC-04:00
07/17/2022 06:45:00 AM,178,2100,8021,10105,6401,UTC-04:00
07/17/2022 07:00:00 AM,179,2100,8024,10106,6456,UTC-04:00
07/17/2022 07:15:00 AM,180,2100,8038,10106,6541,UTC-04:00
07/17/2022 07:30:00 AM,181,2100,8038,10106,6670,UTC-04:00
07/17/2022 07:45:00 AM,182,2100,8039,10106,6800,UTC-04:00
07/17/2022 08:00:00 AM,183,2100,8042,10106,6917,UTC-04:00
07/17/2022 08:15:00 AM,184,2100,8039,10106,7015,UTC-04:00
07/17/2022 08:30:00 AM,185,2100,8042,10105,7106,UTC-04:00
07/17/2022 08:45:00 AM,186,2100,8039,10104,7189,UTC-04:00
07/17/2022 09:00:00 AM,187,2100,8044,10103,7278,UTC-04:00
07/17/2022 09:15:00 AM,188,2100,8043,10102,7379,UTC-04:00
07/17/2022 09:30:00 AM,189,2100,8046,10101,7497,UTC-04:00
07/17/2022 09:45:00 AM,190,2100,8053,10100,7674,UTC-04:00
07/17/2022 10:00:00 AM,191,2100,8078,10100,7909,UTC-04:00
07/17/2022 10:15:00 AM,192,2100,8095,10098,8145,UTC-04:00
07/17/2022 10:30:00 AM,193,2100,8112,10096,8331,UTC-04:00
07/17/2022 10:45:00 AM,194,2100,8119,10096,8502,UTC-04:00
07/17/2022 11:00:00 AM,195,2100,8129,10095,8655,UTC-04:00
07/17/2022 11:15:00 AM,196,2100,8139,10094,8773,UTC-04:00
07/17/2022 11:30:00 AM,197,2100,8144,10093,8837,UTC-04:00
07/17/2022 11:45:00 AM,198,2100,8150,10093,8910,UTC-04:00
07/17/2022 12:00:00 PM,199,2100,8153,10093,8957,UTC-04:00
07/17/2022 12:15:00 PM,200,2100,8159,10092,8960,UTC-04:00
07/17/2022 12:30:00 PM,201,2100,8159,10091,8990,UTC-04:00
07/17/2022 12:45:00 PM,202,2100,8163,10090,9048,UTC-04:00
07/17/2022 01:00:00 PM,203,2100,8164,10089,9071,UTC-04:00
07/17/2022 01:15:00 PM,204,2100,8162,10088,9069,UTC-04:00
07/17/2022 01:30:00 PM,205,2100,8163,10087,9088,UTC-04:00
07/17/2022 01:45:00 PM,206,2100,8159,10085,9097,UTC-04:00
07/17/2022 02:00:00 PM,207,2100,8157,10085,9093,UTC-04:00
07/17/2022 02:15:00 PM,208,2100,8153,10084,9069,UTC-04:00
07/17/2022 02:30:00 PM,209,2100,8150,10083,9042,UTC-04:00
07/17/2022 02:45:00 PM,210,2100,8147,10083,9038,UTC-04:00
07/17/2022 03:00:00 PM,211,2100,8143,10082,9020,UTC-04:00
07/17/2022 03:15:00 PM,212,2100,8140,10080,9004,UTC-04:00
07/17/2022 03:30:00 PM,213,2100,8135,10080,8985,UTC-04:00
07/17/2022 03:45:00 PM,214,2100,8129,10078,8928,UTC-04:00
07/17/2022 04:00:00 PM,215,2100,8126,10077,8865,UTC-04:00
07/17/2022 04:15:00 PM,216,2100,8122,10076,8803,UTC-04:00
07/17/2022 04:30:00 PM,217,2100,8118,10076,8752,UTC-04:00
07/17/2022 04:45:00 PM,218,2100,8116,10076,8696,UTC-04:00
07/17/2022 05:00:00 PM,219,2100,8114,10076,8634,UTC-04:00
07/17/2022 05:15:00 PM,220,2100,8113,10075,8562,UTC-04:00
07/17/2022 05:30:00 PM,221,2100,8108,10073,8492,UTC-04:00
07/17/2022 05:45:00 PM,222,2100,8107,10072,8414,UTC-04:00
07/17/2022 06:00:00 PM,223,2100,8105,10071,8326,UTC-04:00
07/17/2022 06:15:00 PM,224,2100,8103,10071,8240,UTC-04:00
07/17/2022 06:30:00 PM,225,2100,8100,10070,8153,UTC-04:00
07/17/2022 06:45:00 PM,226,2100,8099,10070,8065,UTC-04:00
07/17/2022 07:00:00 PM,227,2100,8099,10069,7984,UTC-04:00
07/17/2022 07:15:00 PM,228,2100,8095,10070,7914,UTC-04:00
07/17/2022 07:30:00 PM,229,2100,8091,10071,7841,UTC-04:00
07/17/2022 07:45:00 PM,230,2100,8092,10071,7747,UTC-04:00
07/17/2022 08:00:00 PM,231,2100,8089,10072,7636,UTC-04:00
07/17/2022 08:15:00 PM,232,2100,8085,10073,7511,UTC-04:00
07/17/2022 08:30:00 PM,233,2100,8083,10075,7389,UTC-04:00
07/17/2022 08:45:00 PM,234,2100,8084,10076,7273,UTC-04:00
07/17/2022 09:00:00 PM,235,2100,8084,10077,7173,UTC-04:00
07/17/2022 09:15:00 PM,236,2100,8080,10078,7080,UTC-04:00
07/17/2022 09:30:00 PM,237,2100,8080,10080,6998,UTC-04:00
07/17/2022 09:45:00 PM,238,2100,8079,10082,6927,UTC-04:00
07/17/2022 10:00:00 PM,239,2100,8080,10082,6884,UTC-04:00
07/17/2022 10:15:00 PM,240,2100,8080,10083,6848,UTC-04:00
07/17/2022 10:30:00 PM,241,2100,8079,10084,6807,UTC-04:00
07/17/2022 10:45:00 PM,242,2100,8075,10085,6771,UTC-04:00
07/17/2022 11:00:00 PM,243,2100,8076,10086,6741,UTC-04:00
07/17/2022 11:15:00 PM,244,2100,8077,10088,6722,UTC-04:00
07/17/2022 11:30:00 PM,245,2100,8074,10088,6697,UTC-04:00
07/17/2022 11:45:00 PM,246,2100,8076,10088,6670,UTC-04:00
07/18/2022 12:00:00 AM,247,2100,8074,10088,6641,UTC-04:00
07/18/2022 12:15:00 AM,249,2100,8052,10089,6637,UTC-04:00
07/18/2022 12:30:00 AM,250,2100,8062,10089,6622,UTC-04:00
07/18/2022 12:45:00 AM,251,2100,8061,10089,6600,UTC-04:00
07/18/2022 01:00:00 AM,252,2100,8061,10089,6581,UTC-04:00
07/18/2022 01:15:00 AM,253,2100,8063,10089,6575,UTC-04:00
07/18/2022 01:30:00 AM,254,2100,8061,10088,6567,UTC-04:00
07/18/2022 01:45:00 AM,255,2100,8061,10088,6563,UTC-04:00
07/18/2022 02:00:00 AM,256,2100,8060,10088,6556,UTC-04:00
07/18/2022 02:15:00 AM,257,2100,8061,10087,6551,UTC-04:00
07/18/2022 02:30:00 AM,258,2100,8063,10087,6553,UTC-04:00
07/18/2022 02:45:00 AM,259,2100,8060,10087,6553,UTC-04:00
07/18/2022 03:00:00 AM,260,2100,8061,10085,6551,UTC-04:00
07/18/2022 03:15:00 AM,261,2100,8060,10085,6553,UTC-04:00
07/18/2022 03:30:00 AM,262,2100,8061,10086,6559,UTC-04:00
07/18/2022 03:45:00 AM,263,2100,8059,10084,6558,UTC-04:00
07/18/2022 04:00:00 AM,264,2100,8063,10083,6564,UTC-04:00
07/18/2022 04:15:00 AM,265,2100,8061,10083,6569,UTC-04:00
07/18/2022 04:30:00 AM,266,2100,8062,10083,6568,UTC-04:00
07/18/2022 04:45:00 AM,267,2100,8062,10083,6569,UTC-04:00
07/18/2022 05:00:00 AM,268,2100,8058,10083,6577,UTC-04:00
07/18/2022 05:15:00 AM,269,2100,8059,10083,6582,UTC-04:00
07/18/2022 05:30:00 AM,270,2100,8059,10083,6591,UTC-04:00
07/18/2022 05:45:00 AM,271,2100,8060,10083,6611,UTC-04:00
07/18/2022 06:00:00 AM,272,2100,8061,10083,6633,UTC-04:00
07/18/2022 06:15:00 AM,273,2100,8063,10082,6656,UTC-04:00
07/18/2022 06:30:00 AM,274,2100,8058,10084,6688,UTC-04:00
07/18/2022 06:45:00 AM,275,2100,8060,10083,6724,UTC-04:00
07/18/2022 07:00:00 AM,276,2100,8059,10082,6773,UTC-04:00
07/18/2022 07:15:00 AM,277,2100,8059,10081,6841,UTC-04:00
07/18/2022 07:30:00 AM,278,2100,8063,10079,6910,UTC-04:00
07/18/2022 07:45:00 AM,279,2100,8063,10079,6983,UTC-04:00
07/18/2022 08:00:00 AM,280,2100,8065,10078,7065,UTC-04:00
07/18/2022 08:15:00 AM,281,2100,8065,10076,7117,UTC-04:00
07/18/2022 08:30:00 AM,282,2100,8064,10075,7164,UTC-04:00
07/18/2022 08:45:00 AM,283,2100,8067,10074,7202,UTC-04:00
07/18/2022 09:00:00 AM,284,2100,8064,10073,7236,UTC-04:00
07/18/2022 09:15:00 AM,285,2100,8067,10070,7275,UTC-04:00
07/18/2022 09:30:00 AM,286,2100,8066,10068,7287,UTC-04:00
07/18/2022 09:45:00 AM,287,2100,8069,10068,7305,UTC-04:00
07/18/2022 10:00:00 AM,288,2100,8074,10066,7374,UTC-04:00
07/18/2022 10:15:00 AM,289,2100,8074,10064,7442,UTC-04:00
07/18/2022 10:30:00 AM,290,2100,8075,10064,7459,UTC-04:00
07/18/2022 10:45:00 AM,291,2100,8079,10062,7495,UTC-04:00
